time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
2949120,7.96,34,803,-60419.4,86,6.784103e-08,14390,0.0,1281392128.0,0.2,2653222208.0,0.0,0.00032,-1.3649764239788056,-6.0183639288879934e-05
2951168,7.57,35,813,-63926.8,88,3.3556717e-08,14400,0.0,1122054656.0,0.2,2182034080.0,5.960464477539063e-08,0.00032,-1.3651571720838547,-4.7283819003496316e-05
2953216,8.41,36,823,-61980.7,89,4.985486e-08,14410,0.0,1357927296.0,0.2,2460858524.8,-1.1920928955078125e-07,0.00032,-1.3648824155330659,-5.140516004757956e-05
2955264,7.8,37,831,-58080.5,91,6.429036e-08,14420,0.0,1384278784.0,0.2,2655107878.4,0.0,0.00032,-1.3650049924850465,-5.1506643649190666e-05
2957312,6.32,38,802,-58859.5,96,3.1257514e-08,14430,0.0,1208144000.0,0.2,2242830348.8,5.960464477539063e-08,0.00032,-1.364960753917694,-4.222458810545504e-05
2959360,7.74,39,811,-58082.0,98,6.187474e-08,14440,0.0,1193018368.0,0.2,2524300480.0,0.0,0.00032,-1.3647706061601639,-4.770930390805006e-05
2961408,7.38,40,819,-64315.3,99,7.468043e-08,14450,0.0,1009890112.0,0.2,2178570649.6,5.960464477539063e-08,0.00032,-1.364657038450241,-5.6294890237040816e-05
2963456,8.0,41,828,-64709.8,101,6.8394e-08,14460,0.0,1183196928.0,0.2,2365351420.8,-1.1920928955078125e-07,0.00032,-1.3645060151815414,-5.4769025882706043e-05
2965504,6.41,42,836,-60416.7,102,6.6065695e-08,14470,0.0,1286667392.0,0.2,2676316377.6,0.0,0.00032,-1.3644180923700333,-5.199506995268166e-05
2967552,8.26,43,843,-53799.6,104,7.06641e-08,14480,0.0,1399704832.0,0.2,2726551622.4,1.1920928955078125e-07,0.00032,-1.3644402831792832,-5.653926928061992e-05
2969600,7.12,44,851,-56523.0,105,2.2118911e-08,14490,0.0,1207235840.0,0.2,2320425139.2,-1.1920928955078125e-07,0.00032,-1.364618942141533,-3.6462891148403284e-05
2971648,7.13,45,841,-59637.4,109,5.7159923e-08,14500,0.0,1119858432.0,0.2,2271519654.4,5.960464477539063e-08,0.00032,-1.3645027905702591,-4.588130977936089e-05
2973696,7.87,46,824,-63148.6,114,5.881884e-08,14510,0.0,1250660736.0,0.2,2627735200.0,0.0,0.00032,-1.364362633228302,-4.5335438335314394e-05
2975744,7.38,47,828,-62757.1,116,5.590846e-08,14520,0.0,1393322240.0,0.2,2891350176.0,0.0,0.00032,-1.3642610907554626,-4.238121910020709e-05
2977792,7.71,48,834,-59251.6,117,5.986658e-08,14530,0.0,1375002240.0,0.2,2984428608.0,0.0,0.00032,-1.3641131579875947,-4.766339843627065e-05
2979840,8.07,49,831,-60033.2,120,6.5163476e-08,14540,0.0,1171503360.0,0.2,2395810377.6,1.1920928955078125e-07,0.00032,-1.3642539888620377,-4.631821648217738e-05
2981888,7.14,50,819,-57300.1,124,4.9330993e-08,14550,0.0,1078382208.0,0.2,2142285785.6,-1.1920928955078125e-07,0.00032,-1.364130085706711,-5.681218462996185e-05
2983936,6.68,51,824,-60806.0,126,7.590279e-08,14560,0.0,1134175488.0,0.2,2334004057.6,5.960464477539063e-08,0.00032,-1.3641491174697875,-5.5183604126796125e-05
2985984,6.92,52,830,-57689.4,128,8.090865e-08,14570,0.0,1214232832.0,0.2,2346584032.0,5.960464477539063e-08,0.00032,-1.363848254084587,-6.307719158940017e-05
2988032,7.06,53,836,-56519.3,129,5.1077222e-08,14580,0.0,1488708352.0,0.2,2707182240.0,0.0,0.00032,-1.36368268430233,-5.231262766756117e-05
2990080,7.07,54,831,-55742.3,132,6.277696e-08,14590,0.0,1092978816.0,0.2,2200501670.4,5.960464477539063e-08,0.00032,-1.3638885080814362,-5.023874691687524e-05
2992128,8.03,55,837,-65487.8,134,2.6775524e-08,14600,0.0,1218170112.0,0.2,2261828582.4,-1.1920928955078125e-07,0.00032,-1.3636135369539262,-4.770044470205903e-05
2994176,7.86,56,843,-62761.1,135,2.7008355e-08,14610,0.0,1384782720.0,0.2,2770960787.2,0.0,0.00032,-1.3634287297725678,-4.843440547119826e-05
2996224,6.93,57,831,-56519.7,140,4.854519e-08,14620,0.0,1325219072.0,0.2,2592645190.4,1.1920928955078125e-07,0.00032,-1.3636965572834014,-4.8205192433670165e-05
2998272,6.98,58,837,-60805.6,141,5.6024874e-08,14630,0.0,1302592256.0,0.2,2574784128.0,-1.1920928955078125e-07,0.00032,-1.3632892400026322,-5.03139803186059e-05
3000320,8.17,59,842,-61589.4,143,2.8987415e-08,14640,0.0,1210301184.0,0.2,2483835462.4,0.0,0.00032,-1.3633865535259246,-4.518793430179358e-05
3002368,7.52,60,848,-60418.5,144,6.594928e-08,14650,0.0,1311874304.0,0.2,2809052992.0,5.960464477539063e-08,0.00032,-1.3634943515062332,-4.954981850460172e-05
3004416,6.89,61,844,-57688.8,147,6.539631e-08,14660,0.0,1059216640.0,0.2,2261825369.6,-1.1920928955078125e-07,0.00032,-1.363317808508873,-5.164580652490258e-05
3006464,7.27,62,850,-56520.9,149,6.83649e-08,14670,0.0,1323159424.0,0.2,2462641996.8,0.0,0.00032,-1.3631898581981658,-5.6899088667705656e-05
3008512,7.04,63,846,-57299.7,152,6.0128514e-08,14680,0.0,1080398720.0,0.2,2300035776.0,5.960464477539063e-08,0.00032,-1.3631944805383682,-4.5241182669997214e-05
3010560,7.16,64,851,-55743.9,153,7.034396e-08,14690,0.0,1331374208.0,0.2,2629125126.4,0.0,0.00032,-1.363062047958374,-5.296257440932095e-05
3012608,7.64,65,857,-60417.8,155,6.635673e-08,14700,0.0,1108818944.0,0.2,2333827190.4,5.960464477539063e-08,0.00032,-1.3630253821611404,-5.3064172971062365e-05
3014656,7.09,66,862,-58468.4,156,6.722985e-08,14710,0.0,1320297728.0,0.2,2733800313.6,-1.1920928955078125e-07,0.00032,-1.3631267160177232,-5.131834768690169e-05
3016704,6.97,67,867,-53793.6,158,6.647315e-08,14720,0.0,1169907840.0,0.2,2434002054.4,-1.1920928955078125e-07,0.00032,-1.3629173994064332,-5.3317248239181934e-05
3018752,6.94,68,872,-56522.1,159,4.665344e-08,14730,0.0,1083793408.0,0.2,2292633177.6,0.0,0.00032,-1.3630133152008057,-5.130842328071594e-05
3020800,7.42,69,876,-56913.2,161,6.193295e-08,14740,0.0,1340077568.0,0.2,2577110572.8,0.0,0.00032,-1.362859669327736,-5.4574207752011716e-05
3022848,6.82,70,881,-64316.3,162,1.5483238e-08,14750,0.0,972968576.0,0.2,2031334825.6,0.0,0.00032,-1.3628463298082352,-3.7469135713763534e-05
3024896,7.73,71,886,-55352.9,164,3.518653e-08,14760,0.0,1464852096.0,0.2,2716985683.2,0.0,0.00032,-1.3624952465295792,-4.709872882813215e-05
3026944,7.19,72,890,-57689.1,165,7.741619e-08,14770,0.0,1166779520.0,0.2,2351999772.8,-1.1920928955078125e-07,0.00032,-1.3624792039394378,-6.114203133620322e-05
3028992,7.45,73,891,-61586.8,167,6.938353e-08,14780,0.0,1157741056.0,0.2,2332094668.8,5.960464477539063e-08,0.00032,-1.3626777112483979,-5.4010527674108746e-05
3031040,7.29,74,895,-57302.1,169,6.7666406e-08,14790,0.0,1145024128.0,0.2,2628099987.2,1.1920928955078125e-07,0.00032,-1.362459170818329,-4.8140314174816015e-05
