time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
3104768,6.94,36,1242,-60335.8,59,3.958121e-09,15150,0.0,1319668352.0,0.2,2522996716.8,2.384185791015625e-07,0.00032,-1.3692179083824159,-2.2052234271541238e-05
3106816,7.42,37,1246,-59944.6,60,5.8789738e-09,15160,0.0,1159418112.0,0.2,2362555705.6,-1.1920928955078125e-07,0.00032,-1.3691126078367233,-3.14065779093653e-05
3108864,8.03,38,1250,-57648.5,62,6.664777e-09,15170,0.0,1285430400.0,0.2,2570842643.2,0.0,0.00032,-1.3690932482481002,-3.463706816546619e-05
3110912,8.58,39,1253,-65371.8,63,3.8708095e-09,15180,0.0,1600253568.0,0.2,3104012243.2,0.0,0.00032,-1.3690026879310608,-1.8216995522379874e-05
3112960,8.24,40,1257,-61909.5,65,4.0454324e-09,15190,0.0,1597011328.0,0.2,2863729209.6,0.0,0.00032,-1.3691377818584443,-2.1859147818759083e-05
3115008,7.78,41,1260,-68089.2,66,3.929017e-09,15200,0.0,1490642176.0,0.2,2872915904.0,1.1920928955078125e-07,0.00032,-1.3689280658960343,-2.6242516469210386e-05
3117056,8.19,42,1263,-68472.2,68,4.9185473e-09,15210,0.0,1532476544.0,0.2,3068878118.4,-1.1920928955078125e-07,0.00032,-1.368994238972664,-2.6799262559507043e-05
3119104,8.01,43,1266,-65373.1,69,4.278263e-09,15220,0.0,1206037504.0,0.2,2467627916.8,-1.1920928955078125e-07,0.00032,-1.3689129948616028,-3.018321585841477e-05
3121152,7.4,44,1269,-56479.7,70,5.180482e-09,15230,0.0,1552949120.0,0.2,3186608448.0,5.960464477539063e-08,0.00032,-1.368819147348404,-2.9877630004193635e-05
3123200,8.23,45,1272,-61899.6,72,4.278263e-09,15240,0.0,1383458176.0,0.2,2896949478.4,-1.1920928955078125e-07,0.00032,-1.3691481620073318,-1.9673130009323358e-05
3125248,7.19,46,1274,-59166.6,73,4.0454324e-09,15250,0.0,1627828864.0,0.2,3184220716.8,0.0,0.00032,-1.3687668025493622,-1.7478084191679955e-05
3127296,8.54,47,1277,-64219.2,75,4.3364707e-09,15260,0.0,1358805504.0,0.2,2642441465.6,0.0,0.00032,-1.3687996059656142,-2.6264425832778217e-05
3129344,6.63,48,1240,-52228.1,79,3.9872248e-09,15270,0.0,1254509312.0,0.2,2491899891.2,-1.1920928955078125e-07,0.00032,-1.3690164417028428,-3.085570060648024e-05
3131392,7.18,49,1243,-55705.9,80,4.452886e-09,15280,0.0,1153061376.0,0.2,2233396163.2,0.0,0.00032,-1.3688216358423233,-3.407748881727457e-05
3133440,8.36,50,1246,-60362.5,82,5.6170393e-09,15290,0.0,1230695168.0,0.2,2618009414.4,0.0,0.00032,-1.3688003927469254,-2.7590704848989845e-05
3135488,6.57,51,1249,-58397.3,83,4.5401976e-09,15300,0.0,1472437504.0,0.2,2818688076.8,-1.1920928955078125e-07,0.00032,-1.368835774064064,-2.690438413992524e-05
3137536,7.88,52,1251,-68453.0,85,4.7439244e-09,15310,0.0,1495608192.0,0.2,2980138835.2,-1.1920928955078125e-07,0.00032,-1.3685992360115051,-2.838756190612912e-05
3139584,7.29,53,1254,-61493.8,86,6.9849193e-09,15320,0.0,1259284352.0,0.2,2711517651.2,1.1920928955078125e-07,0.00032,-1.368629828095436,-3.163687360938638e-05
3141632,7.9,54,1209,-57656.1,91,4.1618478e-09,15330,0.0,1285917056.0,0.2,2571153171.2,0.0,0.00032,-1.3688306033611297,-2.722253848332912e-05
3143680,8.71,55,1212,-65763.4,92,4.5693014e-09,15340,0.0,1153893632.0,0.2,2292684121.6,5.960464477539063e-08,0.00032,-1.3689234286546708,-3.099488676525652e-05
3145728,8.39,56,1215,-66555.0,94,4.7439244e-09,15350,0.0,1303051264.0,0.2,2669351936.0,0.0,0.00032,-1.3688659489154815,-3.189912240486592e-05
3147776,8.71,57,1218,-59590.2,95,4.5693014e-09,15360,0.0,1320093696.0,0.2,2720954924.8,0.0,0.00032,-1.3684366643428802,-2.871966571547091e-05
3149824,6.81,58,1220,-58402.2,97,3.4924597e-09,15370,0.0,1178608256.0,0.2,2325364684.8,0.0,0.00032,-1.368713042140007,-2.4567966465838254e-05
3151872,7.59,59,1223,-58401.4,98,3.8999133e-09,15380,0.0,1239780864.0,0.2,2468651552.0,0.0,0.00032,-1.3686231225728989,-2.4582326295785607e-05
3153920,6.92,60,1226,-63805.0,100,5.2095857e-09,15390,0.0,1224990080.0,0.2,2468262540.8,0.0,0.00032,-1.3687273740768433,-3.0180304020177572e-05
3155968,7.77,61,1228,-56868.7,101,4.4237822e-09,15400,0.0,1628489600.0,0.2,3191353299.2,0.0,0.00032,-1.3684083938598632,-2.4592084810137748e-05
3158016,7.25,62,1227,-57254.4,103,3.5506673e-09,15410,0.0,1081370240.0,0.2,2201908998.4,0.0,0.00032,-1.368612465262413,-2.3976067313924432e-05
3160064,6.4,63,1229,-57627.1,104,7.5961e-09,15420,0.0,1020244288.0,0.2,2183756310.4,0.0,0.00032,-1.3685219526290893,-3.7145492387935517e-05
3162112,7.94,64,1219,-63056.6,107,5.995389e-09,15430,0.0,1349333760.0,0.2,2537732300.8,0.0,0.00032,-1.368228617310524,-3.4164730459451674e-05
3164160,7.89,65,1221,-62665.1,108,5.820766e-09,15440,0.0,1218258816.0,0.2,2443613958.4,-1.1920928955078125e-07,0.00032,-1.3684440463781358,-3.215076867491007e-05
3166208,7.53,66,1217,-54921.3,111,4.2491592e-09,15450,0.0,1251640064.0,0.2,2469793267.2,0.0,0.00032,-1.368496236205101,-2.77406390523538e-05
3168256,6.71,67,1219,-56855.5,112,5.995389e-09,15460,0.0,1122180864.0,0.2,2171711817.6,0.0,0.00032,-1.3683021724224091,-3.104523057118058e-05
3170304,7.98,68,1222,-62275.1,113,4.2200554e-09,15470,0.0,1203643392.0,0.2,2388001740.8,-1.1920928955078125e-07,0.00032,-1.3682482600212098,-2.8991056024096906e-05
3172352,7.86,69,1224,-63444.2,115,4.278263e-09,15480,0.0,1225702272.0,0.2,2419610252.8,1.1920928955078125e-07,0.00032,-1.3683793991804123,-3.2575285877101125e-05
3174400,6.82,70,1226,-58407.0,116,4.831236e-09,15490,0.0,1564514432.0,0.2,3406001913.6,-1.1920928955078125e-07,0.00032,-1.3678884834051133,-2.5621679378673433e-05
3176448,7.79,71,1229,-63442.4,118,3.6670826e-09,15500,0.0,1229416832.0,0.2,2547137433.6,1.1920928955078125e-07,0.00032,-1.3678876727819442,-2.691872650757432e-05
3178496,8.6,72,1231,-67711.6,119,2.1827873e-09,15510,0.0,1389964160.0,0.2,3137177344.0,5.960464477539063e-08,0.00032,-1.3681345134973526,-1.4800165081396699e-05
3180544,7.84,73,1233,-58420.3,121,2.8230716e-09,15520,0.0,1539039872.0,0.2,3055909152.0,-1.1920928955078125e-07,0.00032,-1.3681013762950898,-2.2827342036180198e-05
3182592,7.65,74,1235,-58807.7,122,3.8708095e-09,15530,0.0,1366407936.0,0.2,2685035008.0,0.0,0.00032,-1.3681744366884232,-1.9707746105268598e-05
