time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
28672,8.07,14,1122,-73358.6,25,4.307367e-09,130,0.0,2380231168.0,0.2,4432471577.6,1.1920928955078125e-07,0.00032,-1.3862876445055008,-2.761778887361288e-05
30720,7.73,15,1135,-80770.2,27,3.812602e-09,140,0.0,1913448448.0,0.2,4093536864.0,2.384185791015625e-07,0.00032,-1.3862873882055282,-2.8855499112978578e-05
32768,7.77,16,1147,-75307.1,28,5.2095857e-09,150,0.0,2338742272.0,0.2,4549143590.4,1.1920928955078125e-07,0.00032,-1.3862865775823594,-2.8794980607926846e-05
34816,8.58,17,1063,-88574.4,32,4.2200554e-09,160,0.0,2662900736.0,0.2,5071354752.0,5.960464477539063e-08,0.00032,-1.386285948753357,-2.9614107916131616e-05
36864,8.15,18,1049,-72970.7,35,5.326001e-09,170,0.0,2703532032.0,0.2,4767529088.0,2.384185791015625e-07,0.00032,-1.3862854033708571,-2.9202905716374515e-05
38912,7.67,19,1054,-70627.3,36,6.1118044e-09,180,0.0,1733416320.0,0.2,3683206617.6,5.960464477539063e-08,0.00032,-1.3862849235534669,-3.116553998552263e-05
40960,7.41,20,1065,-69456.6,38,5.7334546e-09,190,0.0,2117976064.0,0.2,4291685990.4,2.384185791015625e-07,0.00032,-1.3862841695547103,-2.7297440101392568e-05
43008,8.53,21,1077,-79994.5,39,1.6589183e-09,200,0.0,2389265152.0,0.2,4418982598.4,-1.1920928955078125e-07,0.00032,-1.3862835049629212,-2.5942520005628465e-05
45056,7.21,22,1049,-74914.6,42,4.2200554e-09,210,0.0,2364544512.0,0.2,4659652576.0,1.1920928955078125e-07,0.00032,-1.386282753944397,-2.8482745983637868e-05
47104,10.22,23,1059,-85071.0,44,4.10364e-09,220,0.0,2065362560.0,0.2,4197718457.6,0.0,0.00032,-1.3862821251153945,-3.0916178366169335e-05
49152,7.92,24,1069,-80769.5,45,5.820766e-09,230,0.0,1815324288.0,0.2,3675718067.2,5.960464477539063e-08,0.00032,-1.3862814754247665,-2.669548848643899e-05
51200,7.92,25,1076,-75309.2,47,6.4028427e-10,240,0.0,2208002560.0,0.2,4618548345.6,1.1920928955078125e-07,0.00032,-1.3862804919481277,-2.523133298382163e-05
53248,7.91,26,1082,-70631.7,49,4.5401976e-09,250,0.0,1972145024.0,0.2,3846870048.0,1.1920928955078125e-07,0.00032,-1.3862799555063248,-3.0983990291133524e-05
55296,8.45,27,1071,-79991.9,51,5.7916623e-09,260,0.0,2045922560.0,0.2,3991837216.0,5.960464477539063e-08,0.00032,-1.3862791419029237,-2.8630942688323556e-05
57344,8.05,28,1071,-76088.1,53,4.0163286e-09,270,0.0,2099347968.0,0.2,4301401126.4,0.0,0.00032,-1.3862785249948502,-2.8091494459658862e-05
59392,6.68,29,1079,-68281.3,55,4.1909516e-09,280,0.0,2306425856.0,0.2,4600347283.2,1.1920928955078125e-07,0.00032,-1.3862776041030884,-2.85300484392792e-05
61440,8.26,30,1085,-74529.3,56,6.0535967e-09,290,0.0,2078454016.0,0.2,4207409446.4,0.0,0.00032,-1.3862763911485672,-3.2220641151070596e-05
63488,6.69,31,1090,-73354.6,58,4.5401976e-09,300,0.0,2110637312.0,0.2,4138312614.4,5.960464477539063e-08,0.00032,-1.3862758070230483,-2.8012576512992383e-05
65536,7.55,32,1097,-82326.3,59,4.3946784e-09,310,0.0,2284835072.0,0.2,4279268326.4,0.0,0.00032,-1.3862752676010133,-2.9750732937827707e-05
67584,9.43,33,1072,-83116.9,63,4.2200554e-09,320,0.0,2459441152.0,0.2,4616931065.6,0.0,0.00032,-1.3862737357616424,-2.9113370692357422e-05
69632,8.74,34,1078,-82723.1,64,1.4551915e-10,330,0.0,2404110848.0,0.2,4441621894.4,0.0,0.00032,-1.3862731039524079,-2.40656896494329e-05
71680,7.97,35,1073,-70237.5,66,4.3946784e-09,340,0.0,2045085440.0,0.2,4076139155.2,0.0,0.00032,-1.3862722843885422,-3.288962470833212e-05
73728,8.61,36,1036,-74530.3,71,6.170012e-09,350,0.0,1923448064.0,0.2,3731536851.2,0.0,0.00032,-1.3862715125083924,-3.1798194686416534e-05
75776,8.79,37,1013,-86232.9,74,6.519258e-09,360,0.0,1759536768.0,0.2,3613184352.0,0.0,0.00032,-1.3862700313329697,-3.1631591264158486e-05
77824,7.71,38,991,-73358.3,78,6.6356733e-09,370,0.0,2128170752.0,0.2,4348107891.2,0.0,0.00032,-1.3862689286470413,-2.9830928542651237e-05
79872,7.6,39,961,-79599.8,83,5.355105e-09,380,0.0,2150267904.0,0.2,4264100096.0,1.1920928955078125e-07,0.00032,-1.3862678617239,-2.798463683575392e-05
81920,9.15,40,871,-87795.5,93,5.151378e-09,390,0.0,2317071872.0,0.2,4495484140.8,0.0,0.00032,-1.3862665563821792,-2.9070163145661353e-05
83968,7.34,41,871,-69066.9,96,2.8521754e-09,400,0.0,2786763264.0,0.2,5315613222.4,1.1920928955078125e-07,0.00032,-1.3862653911113738,-2.630359958857298e-05
86016,7.74,42,879,-78427.5,97,2.8521754e-09,410,0.0,2471480832.0,0.2,4574030336.0,0.0,0.00032,-1.3862644881010056,-2.5253844796679914e-05
88064,8.86,43,886,-86623.4,99,5.9080776e-09,420,0.0,2241741312.0,0.2,4314343161.6,0.0,0.00032,-1.386263570189476,-2.968458575196564e-05
90112,7.58,44,876,-79988.3,102,4.627509e-09,430,0.0,2432808192.0,0.2,4900108684.8,1.7881393432617188e-07,0.00032,-1.3862618625164032,-2.8878837474621834e-05
92160,7.91,45,840,-80378.6,109,3.754394e-09,440,0.0,2257932288.0,0.2,4623410329.6,0.0,0.00032,-1.3862612336874007,-2.8847182693425567e-05
94208,8.24,46,847,-79994.9,111,5.005859e-09,450,0.0,1973521024.0,0.2,4352754412.8,1.1920928955078125e-07,0.00032,-1.386259588599205,-2.9032371821813284e-05
96256,8.4,47,853,-79212.3,112,1.2514647e-09,460,0.0,2461826048.0,0.2,4726477504.0,0.0,0.00032,-1.3862591594457627,-2.521975548006594e-05
98304,7.69,48,834,-79599.4,117,2.73576e-09,470,0.0,2029180800.0,0.2,4192931590.4,0.0,0.00032,-1.3862582117319107,-2.7182805933989584e-05
100352,8.41,49,826,-82723.9,121,6.315531e-09,480,0.0,2584043264.0,0.2,4816835622.4,1.1920928955078125e-07,0.00032,-1.3862563788890838,-3.1672586919739844e-05
102400,8.42,50,832,-75311.7,123,2.3283064e-09,490,0.0,2391185920.0,0.2,4718822028.8,0.0,0.00032,-1.3862551659345628,-2.6340156910009683e-05
104448,7.0,51,838,-74135.2,124,3.8417056e-09,500,0.0,1975524224.0,0.2,4146921216.0,0.0,0.00032,-1.3862538456916809,-2.832554164342582e-05
106496,7.31,52,833,-69845.7,127,3.608875e-09,510,0.0,2670812928.0,0.2,4707268544.0,0.0,0.00032,-1.3862521082162857,-2.840225351974368e-05
108544,8.41,53,839,-75312.1,129,4.132744e-09,520,0.0,1983889920.0,0.2,3812167584.0,5.960464477539063e-08,0.00032,-1.3862513422966003,-3.382455033715814e-05
110592,7.61,54,841,-74525.5,131,3.812602e-09,530,0.0,2402575360.0,0.2,4866011737.6,0.0,0.00032,-1.3862498998641968,-2.8609615401364864e-05
112640,7.29,55,841,-77257.5,133,8.731149e-10,540,0.0,2148159488.0,0.2,4400539404.8,0.0,0.00032,-1.3862485259771347,-2.615212579257786e-05
114688,7.61,56,833,-71796.8,137,5.3842086e-09,550,0.0,2159884544.0,0.2,4327084710.4,1.1920928955078125e-07,0.00032,-1.3862466216087341,-2.9335648287087678e-05
116736,7.58,57,838,-72576.0,139,4.831236e-09,560,0.0,1930144000.0,0.2,4043461081.6,5.960464477539063e-08,0.00032,-1.3862459868192674,-2.67160648945719e-05
118784,8.74,58,836,-84284.8,141,5.3842086e-09,570,0.0,1755356928.0,0.2,3666098579.2,-1.1920928955078125e-07,0.00032,-1.3862440019845963,-2.7298618806526066e-05
120832,7.35,59,832,-72575.2,145,4.5110937e-09,580,0.0,2382514688.0,0.2,4637151264.0,1.1920928955078125e-07,0.00032,-1.3862426728010178,-3.093763953074813e-05
122880,8.08,60,819,-73749.8,149,7.1595423e-09,590,0.0,1984984576.0,0.2,4077201184.0,5.960464477539063e-08,0.00032,-1.386241799592972,-3.105828945990652e-05
124928,7.84,61,819,-79599.4,152,6.490154e-09,600,0.0,1870402816.0,0.2,3762672038.4,5.960464477539063e-08,0.00032,-1.3862400472164154,-3.1225095153786245e-05
126976,6.96,62,824,-69454.0,154,6.548362e-09,610,0.0,2074731008.0,0.2,4396978956.8,0.0,0.00032,-1.3862378299236298,-2.7467866311781107e-05
129024,8.51,63,823,-77653.5,156,4.2491592e-09,620,0.0,1860540288.0,0.2,4144282220.8,0.0,0.00032,-1.386236134171486,-2.8080563060939313e-05
131072,8.1,64,804,-79211.7,162,4.132744e-09,630,0.0,2005185152.0,0.2,4101234752.0,0.0,0.00032,-1.386234414577484,-2.9385826201178135e-05
133120,8.76,65,804,-78434.3,165,7.450581e-09,640,0.0,1998661888.0,0.2,3956396403.2,0.0,0.00032,-1.3862328827381134,-3.3520604483783244e-05
135168,7.36,66,781,-71406.0,172,6.2864274e-09,650,0.0,1870412032.0,0.2,3491246848.0,-1.1920928955078125e-07,0.00032,-1.3862313270568847,-2.8905802173539998e-05
137216,8.63,67,776,-79214.2,176,6.0827006e-09,660,0.0,1938309120.0,0.2,3844626028.8,5.960464477539063e-08,0.00032,-1.3862301737070084,-3.24188731610775e-05
139264,8.38,68,767,-79213.4,181,7.3050614e-09,670,0.0,2219764480.0,0.2,4579133593.6,0.0,0.00032,-1.3862272560596467,-2.947123139165342e-05
141312,7.63,69,758,-74527.9,186,5.675247e-09,680,0.0,2071982080.0,0.2,4308968608.0,5.960464477539063e-08,0.00032,-1.3862267315387726,-2.9938749503344297e-05
143360,7.6,70,744,-71797.4,192,3.7252903e-09,690,0.0,2080454528.0,0.2,4224328044.8,0.0,0.00032,-1.3862239509820937,-2.86228081677109e-05
145408,7.86,71,744,-77647.7,195,6.868504e-09,700,0.0,1987546368.0,0.2,3922481696.0,0.0,0.00032,-1.3862222760915757,-3.243224637117237e-05
147456,8.63,72,740,-78433.7,199,6.1118044e-09,710,0.0,2209599232.0,0.2,4333764384.0,0.0,0.00032,-1.3862203657627106,-3.0278920894488694e-05
149504,7.85,73,729,-79602.2,204,4.656613e-09,720,0.0,1924349824.0,0.2,3958443545.6,0.0,0.00032,-1.3862186074256897,-2.9459682991728187e-05
151552,7.63,74,734,-73747.7,206,3.929017e-09,730,0.0,2024685952.0,0.2,4217755052.8,0.0,0.00032,-1.3862160265445709,-2.9304713825695218e-05
