time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
636928,8.31,15,1005,-75187.5,30,4.773028e-09,3100,0.0,2306649600.0,0.2,4323246195.2,0.0,0.00032,-1.3856985807418822,-2.8351327637210487e-05
638976,9.02,16,1017,-85984.4,32,3.608875e-09,3110,0.0,2055767808.0,0.2,4281364281.6,-1.1920928955078125e-07,0.00032,-1.3856776475906372,-2.6754115242511035e-05
641024,8.45,17,1032,-79582.5,33,3.3178367e-09,3120,0.0,1965822848.0,0.2,3940000128.0,0.0,0.00032,-1.3856812059879302,-2.8755911625921726e-05
643072,7.76,18,1043,-81177.4,35,3.608875e-09,3130,0.0,2349561856.0,0.2,4501895904.0,-1.1920928955078125e-07,0.00032,-1.385664275288582,-2.567801857367158e-05
645120,7.08,19,1054,-73574.6,36,4.0745363e-09,3140,0.0,2204381184.0,0.2,4650967955.2,0.0,0.00032,-1.3856640964746476,-2.64582980889827e-05
647168,8.27,20,1024,-67988.3,39,1.7462298e-09,3150,0.0,2057637376.0,0.2,4488447219.2,0.0,0.00032,-1.3856566727161408,-2.5085004745051263e-05
649216,8.25,21,1011,-76380.2,42,9.895302e-10,3160,0.0,2019327744.0,0.2,3931634451.2,0.0,0.00032,-1.3856623649597168,-2.2281319252215327e-05
651264,8.71,22,1019,-80382.9,44,3.4633558e-09,3170,0.0,1973351168.0,0.2,4084130720.0,0.0,0.00032,-1.3856483221054077,-2.655407297424972e-05
653312,8.29,23,1028,-75980.5,45,3.1432137e-09,3180,0.0,2309251840.0,0.2,4668729484.8,0.0,0.00032,-1.3856506109237672,-2.509176265448332e-05
655360,7.28,24,1026,-67577.9,47,6.664777e-09,3190,0.0,2181145344.0,0.2,4284912166.4,-1.1920928955078125e-07,0.00032,-1.3856356382369994,-2.9104622080922125e-05
657408,7.85,25,1035,-70783.5,49,6.490154e-09,3200,0.0,2001635456.0,0.2,4175679974.4,0.0,0.00032,-1.3856356471776963,-3.1708949245512484e-05
659456,8.37,26,1043,-76380.8,51,5.6170393e-09,3210,0.0,2033635584.0,0.2,4113391872.0,5.960464477539063e-08,0.00032,-1.3856384456157684,-2.7442909777164458e-05
661504,7.26,27,1051,-69978.1,52,6.2573235e-09,3220,0.0,1856259840.0,0.2,3949882182.4,0.0,0.00032,-1.3856187105178832,-2.9373198049142957e-05
663552,7.04,28,1058,-70778.3,54,7.188646e-09,3230,0.0,2019038848.0,0.2,3954983430.4,0.0,0.00032,-1.3856134712696075,-3.2384431688115003e-05
665600,7.1,29,1066,-76772.4,55,5.122274e-09,3240,0.0,1568471040.0,0.2,3194445184.0,0.0,0.00032,-1.3856234490871429,-2.879663370549679e-05
667648,8.09,30,1070,-76385.0,57,6.9849193e-09,3250,0.0,2127730048.0,0.2,3964953856.0,0.0,0.00032,-1.385605776309967,-3.0158390291035176e-05
669696,8.07,31,1077,-72381.6,58,5.4133125e-09,3260,0.0,1987415552.0,0.2,3889877113.6,5.960464477539063e-08,0.00032,-1.3856013059616088,-3.154855512548238e-05
671744,8.17,32,1081,-77978.3,60,5.2677933e-09,3270,0.0,1915240064.0,0.2,4048337452.8,0.0,0.00032,-1.385598784685135,-2.830825396813452e-05
673792,8.03,33,1087,-72379.4,62,5.9662852e-09,3280,0.0,1786611200.0,0.2,3556824608.0,-1.1920928955078125e-07,0.00032,-1.3855876863002776,-2.97961407341063e-05
675840,7.52,34,1091,-74778.6,63,3.7252903e-09,3290,0.0,2591901440.0,0.2,4779215174.4,5.960464477539063e-08,0.00032,-1.3855920344591142,-2.4137046420946717e-05
677888,7.83,35,1097,-75976.0,65,6.373739e-09,3300,0.0,2163956224.0,0.2,4035491488.0,0.0,0.00032,-1.3855878829956054,-2.8629403095692398e-05
679936,7.62,36,1101,-72380.7,66,3.783498e-09,3310,0.0,2195763968.0,0.2,4028117568.0,0.0,0.00032,-1.3855929166078567,-2.731716085691005e-05
681984,7.59,37,1093,-68782.4,69,4.3946784e-09,3320,0.0,1940802048.0,0.2,3667252377.6,0.0,0.00032,-1.3855660915374757,-2.631542447488755e-05
684032,7.61,38,1099,-86368.8,70,6.7811925e-09,3330,0.0,1955253760.0,0.2,3999915334.4,0.0,0.00032,-1.3855728030204773,-3.266271378379315e-05
686080,8.25,39,1102,-81579.8,72,5.8789738e-09,3340,0.0,2820760320.0,0.2,5598111564.8,1.1920928955078125e-07,0.00032,-1.385545763373375,-3.0615029390901324e-05
688128,7.84,40,1107,-65984.1,73,2.5320332e-09,3350,0.0,2373846784.0,0.2,4883874867.2,0.0,0.00032,-1.3855423122644424,-2.348468406125903e-05
690176,8.54,41,1110,-77984.9,75,3.3469405e-09,3360,0.0,1713619328.0,0.2,3375391232.0,-1.1920928955078125e-07,0.00032,-1.3855540364980699,-2.6612947112880648e-05
692224,8.65,42,1033,-84379.4,83,5.355105e-09,3370,0.0,2197258496.0,0.2,4146709542.4,-1.1920928955078125e-07,0.00032,-1.385552889108658,-2.4893140653148295e-05
694272,7.55,43,1038,-69982.5,84,4.0454324e-09,3380,0.0,2162973952.0,0.2,4353141952.0,0.0,0.00032,-1.3855332434177399,-2.7527002384886145e-05
696320,8.16,44,1043,-73183.3,86,2.6484486e-09,3390,0.0,2234547712.0,0.2,4794941248.0,0.0,0.00032,-1.3855333387851716,-2.703362551983446e-05
698368,7.06,45,1047,-69574.1,87,5.500624e-09,3400,0.0,1897564160.0,0.2,3940148448.0,0.0,0.00032,-1.38553826212883,-2.7064804453402757e-05
700416,7.74,46,1052,-77180.1,89,6.2282197e-09,3410,0.0,1911064832.0,0.2,3677899206.4,-1.1920928955078125e-07,0.00032,-1.3855187207460404,-3.176331811118871e-05
702464,7.54,47,1057,-75576.0,91,7.188646e-09,3420,0.0,2343921920.0,0.2,4672013792.0,0.0,0.00032,-1.3855189651250839,-3.0314497416839002e-05
704512,8.51,48,1061,-75986.7,92,4.2491592e-09,3430,0.0,2085964160.0,0.2,4129834476.8,0.0,0.00032,-1.3855227440595628,-3.402355359867215e-05
706560,8.37,49,1065,-74783.7,94,4.598405e-09,3440,0.0,1996336384.0,0.2,4185605280.0,0.0,0.00032,-1.385516384243965,-2.6458007050678133e-05
708608,7.25,50,1069,-77572.9,95,3.5215635e-09,3450,0.0,1985569152.0,0.2,3871299929.6,0.0,0.00032,-1.3854914724826812,-2.825395786203444e-05
710656,7.36,51,1074,-76778.0,97,5.2095857e-09,3460,0.0,1945933696.0,0.2,3992112723.2,0.0,0.00032,-1.3854990690946578,-2.9699588776566088e-05
712704,7.9,52,1078,-75975.9,98,4.3946784e-09,3470,0.0,2247397632.0,0.2,4317535411.2,0.0,0.00032,-1.385485976934433,-2.987142652273178e-05
714752,8.74,53,1082,-82783.6,100,5.529728e-09,3480,0.0,2132923008.0,0.2,4014359436.8,-1.1920928955078125e-07,0.00032,-1.3854862362146378,-2.6694312691688537e-05
716800,7.49,54,1085,-71980.9,101,4.0163286e-09,3490,0.0,1957453056.0,0.2,4183296755.2,0.0,0.00032,-1.385475742816925,-2.706035738810897e-05
718848,8.44,55,1089,-78782.5,103,7.014023e-09,3500,0.0,2073389056.0,0.2,4282906739.2,0.0,0.00032,-1.3854674220085144,-3.077632864005864e-05
720896,7.4,56,1092,-73977.7,104,6.4028427e-09,3510,0.0,1988548736.0,0.2,4007276416.0,1.1920928955078125e-07,0.00032,-1.3854734122753143,-2.696993324207142e-05
722944,7.76,57,1096,-69980.9,106,4.8894435e-09,3520,0.0,1930579456.0,0.2,3916407680.0,0.0,0.00032,-1.3854612678289413,-3.0593789415434006e-05
724992,7.63,58,1098,-73178.5,108,3.8999133e-09,3530,0.0,1848364032.0,0.2,3881490969.6,5.960464477539063e-08,0.00032,-1.3854602843523025,-2.9911700403317808e-05
727040,7.92,59,1100,-71183.2,109,3.783498e-09,3540,0.0,2052908800.0,0.2,4306717132.8,0.0,0.00032,-1.3854494482278823,-2.794606552924961e-05
729088,7.43,60,1103,-74778.1,111,3.783498e-09,3550,0.0,1944787712.0,0.2,4011870892.8,0.0,0.00032,-1.3854530423879623,-2.725060621742159e-05
731136,8.28,61,1101,-81578.4,113,3.4051482e-09,3560,0.0,1966833152.0,0.2,4077195091.2,0.0,0.00032,-1.3854387015104295,-2.8285160078667103e-05
733184,7.89,62,1104,-81972.4,114,6.373739e-09,3570,0.0,2307396096.0,0.2,4335970924.8,0.0,0.00032,-1.385438621044159,-2.7602669433690608e-05
735232,8.38,63,1107,-78381.8,116,6.9267116e-09,3580,0.0,1992775424.0,0.2,3913912512.0,1.1920928955078125e-07,0.00032,-1.3854317754507064,-3.2828000257723033e-05
737280,7.35,64,1110,-71577.1,118,6.8394e-09,3590,0.0,2182788608.0,0.2,4125829561.6,5.960464477539063e-08,0.00032,-1.3854288399219512,-2.9770916444249452e-05
739328,8.21,65,1112,-73187.2,119,6.9558155e-09,3600,0.0,1787699200.0,0.2,4114910323.2,0.0,0.00032,-1.3854149997234344,-3.216040204279125e-05
741376,6.91,66,1110,-65979.2,121,3.5797711e-09,3610,0.0,1871075456.0,0.2,3582645977.6,5.960464477539063e-08,0.00032,-1.3854086726903916,-2.6887780404649674e-05
743424,6.81,67,1112,-68774.5,123,3.259629e-09,3620,0.0,1675269376.0,0.2,3828856057.6,5.960464477539063e-08,0.00032,-1.3854224741458894,-2.549370692577213e-05
745472,7.69,68,1115,-71977.4,124,6.4610504e-09,3630,0.0,2030075520.0,0.2,3930270899.2,0.0,0.00032,-1.385407853126526,-2.803932293318212e-05
747520,7.89,69,1118,-73182.1,126,6.4028427e-09,3640,0.0,1895727488.0,0.2,3715575091.2,0.0,0.00032,-1.3853834480047227,-2.9643025482073426e-05
749568,7.7,70,1120,-77176.2,127,5.9662852e-09,3650,0.0,1993490176.0,0.2,3948284678.4,-1.1920928955078125e-07,0.00032,-1.3853832304477691,-3.111475962214172e-05
751616,9.01,71,1123,-81982.7,129,7.3341653e-09,3660,0.0,2048773504.0,0.2,4075356697.6,0.0,0.00032,-1.3853682816028594,-3.4781330032274124e-05
753664,8.21,72,1125,-83576.1,130,3.4924597e-09,3670,0.0,2320646400.0,0.2,5004475443.2,0.0,0.00032,-1.3853655576705932,-2.2378464927896856e-05
755712,6.65,73,1127,-65176.4,132,4.132744e-09,3680,0.0,2376029440.0,0.2,4775351296.0,0.0,0.00032,-1.3853657096624374,-2.7322728419676424e-05
757760,7.81,74,1129,-67186.0,134,3.812602e-09,3690,0.0,1983121152.0,0.2,4024221779.2,-1.1920928955078125e-07,0.00032,-1.3853486359119416,-2.6014089235104622e-05
