time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
1062912,8.17,1,1233,-72237.1,1,,,,,,,,,,
1064960,7.21,2,1285,-70705.5,3,6.199116e-09,5190,0.0,1731878016.0,0.2,3489667123.2,5.960464477539063e-08,0.00032,-1.3846901595592498,-2.69234471488744e-05
1067008,6.33,3,1317,-61149.0,4,6.722985e-09,5200,0.0,1931821568.0,0.2,3893717958.4,0.0,0.00032,-1.3846656203269958,-3.1460783793590964e-05
1069056,6.84,4,1084,-74144.5,7,6.0827006e-09,5210,0.0,1836306048.0,0.2,3660586489.6,1.1920928955078125e-07,0.00032,-1.3846444368362427,-2.8216990176588298e-05
1071104,7.04,5,924,-66500.0,11,7.3050614e-09,5220,0.0,1861529600.0,0.2,3780887360.0,0.0,0.00032,-1.3846142023801804,-3.340445982757956e-05
1073152,7.7,6,952,-61154.9,12,6.5774657e-09,5230,0.0,1722117376.0,0.2,3429924307.2,5.960464477539063e-08,0.00032,-1.3846219331026077,-3.233770839869976e-05
1075200,7.89,7,974,-69563.3,14,5.3842086e-09,5240,0.0,1510702848.0,0.2,2958598048.0,0.0,0.00032,-1.3846480816602706,-2.8702476993203162e-05
1077248,8.94,8,993,-76060.0,16,6.1409082e-09,5250,0.0,1775744128.0,0.2,3519495833.6,1.1920928955078125e-07,0.00032,-1.3846252053976058,-2.6748486561700702e-05
1079296,7.19,9,760,-65356.3,24,6.024493e-09,5260,0.0,1706299008.0,0.2,3242186240.0,0.0,0.00032,-1.384611564874649,-2.5554370949976146e-05
1081344,7.83,10,740,-71474.2,27,3.5506673e-09,5270,0.0,1537284352.0,0.2,3145012211.2,5.960464477539063e-08,0.00032,-1.384599933028221,-2.6368803810328244e-05
1083392,8.23,11,706,-71471.4,31,3.3760443e-09,5280,0.0,1755069568.0,0.2,3430616185.6,5.960464477539063e-08,0.00032,-1.3846023857593537,-2.7403119020164013e-05
1085440,7.41,12,732,-66885.8,33,3.2887328e-09,5290,0.0,1943590016.0,0.2,3901570784.0,1.7881393432617188e-07,0.00032,-1.3846062034368516,-2.6147457538172604e-05
1087488,7.97,13,758,-68033.5,35,4.7148205e-09,5300,0.0,1863392640.0,0.2,3671767251.2,0.0,0.00032,-1.384573057293892,-2.662002807483077e-05
1089536,7.37,14,784,-63065.0,36,6.2573235e-09,5310,0.0,1844485888.0,0.2,3560084550.4,-1.1920928955078125e-07,0.00032,-1.3845651268959045,-2.6575292577035724e-05
1091584,7.27,15,784,-68413.1,39,6.0535967e-09,5320,0.0,1579395328.0,0.2,3220345004.8,0.0,0.00032,-1.3845721423625945,-2.698719035834074e-05
1093632,7.3,16,806,-66883.8,40,6.490154e-09,5330,0.0,1790347008.0,0.2,3553542080.0,-1.1920928955078125e-07,0.00032,-1.3845688551664352,-3.0160677852109075e-05
1095680,6.85,17,827,-57330.4,42,5.5588316e-09,5340,0.0,1768565248.0,0.2,3523586400.0,0.0,0.00032,-1.384564620256424,-2.8975767781957985e-05
1097728,7.65,18,846,-71852.9,43,2.8230716e-09,5350,0.0,1675905536.0,0.2,3177433190.4,-1.1920928955078125e-07,0.00032,-1.3845525413751603,-2.5030647520907223e-05
1099776,8.09,19,832,-74531.6,46,3.812602e-09,5360,0.0,1574903040.0,0.2,3283057715.2,0.0,0.00032,-1.384534054994583,-3.241656231693924e-05
1101824,6.54,20,849,-61914.6,48,6.4319465e-09,5370,0.0,1718624768.0,0.2,3555897958.4,-1.1920928955078125e-07,0.00032,-1.384544512629509,-2.91526346700266e-05
1103872,8.69,21,866,-75297.3,49,5.7043508e-09,5380,0.0,1512773248.0,0.2,2991876723.2,0.0,0.00032,-1.3845284819602965,-2.8234743513166905e-05
1105920,8.25,22,881,-71476.4,51,6.1409082e-09,5390,0.0,1718521216.0,0.2,3406675462.4,0.0,0.00032,-1.3845252096652985,-2.9874945175834e-05
1107968,7.86,23,889,-79496.6,52,3.4633558e-09,5400,0.0,2045259008.0,0.2,3801353849.6,5.960464477539063e-08,0.00032,-1.384520050883293,-2.513611689209938e-05
1110016,8.36,24,903,-74149.0,54,4.6857167e-09,5410,0.0,2033505280.0,0.2,3704372038.4,-1.1920928955078125e-07,0.00032,-1.3845053344964982,-2.6701348542701452e-05
1112064,7.67,25,916,-66886.9,55,5.005859e-09,5420,0.0,1372438144.0,0.2,2914189408.0,0.0,0.00032,-1.3844699680805206,-2.8672610642388464e-05
1114112,9.08,26,929,-79121.9,57,6.373739e-09,5430,0.0,1779377792.0,0.2,3847393632.0,-1.1920928955078125e-07,0.00032,-1.3844643741846085,-2.556850668042898e-05
1116160,8.47,27,940,-73768.3,58,3.6961865e-09,5440,0.0,1714571776.0,0.2,3792036979.2,-1.1920928955078125e-07,0.00032,-1.3844409346580506,-2.7008118922822178e-05
1118208,6.64,28,950,-68027.0,60,5.3842086e-09,5450,0.0,1632667136.0,0.2,3350192108.8,0.0,0.00032,-1.3844723343849181,-2.811004815157503e-05
1120256,7.39,29,898,-68030.0,66,6.0827006e-09,5460,0.0,1577173632.0,0.2,3109918841.6,0.0,0.00032,-1.3844701558351518,-3.547316009644419e-05
1122304,7.27,30,855,-66119.7,71,6.8394e-09,5470,0.0,1755691776.0,0.2,3535546700.8,0.0,0.00032,-1.38443403840065,-3.0328126740641892e-05
1124352,7.31,31,865,-62682.1,73,5.8789738e-09,5480,0.0,1453904128.0,0.2,3149986892.8,0.0,0.00032,-1.3844438433647155,-3.1471182592213157e-05
1126400,6.79,32,875,-62678.0,74,4.6857167e-09,5490,0.0,1806869632.0,0.2,3312793504.0,0.0,0.00032,-1.3844406306743622,-2.520842244848609e-05
1128448,6.42,33,885,-68026.8,76,6.6356733e-09,5500,0.0,1591630080.0,0.2,3320981945.6,0.0,0.00032,-1.3843964040279388,-3.261406091041863e-05
1130496,7.33,34,895,-70704.9,77,4.8603397e-09,5510,0.0,1709679360.0,0.2,3640964588.8,0.0,0.00032,-1.384397992491722,-3.140948538202792e-05
1132544,7.49,35,904,-66506.7,79,6.5774657e-09,5520,0.0,1626226432.0,0.2,3453707731.2,5.960464477539063e-08,0.00032,-1.384404069185257,-2.9117031954228877e-05
1134592,7.87,36,913,-66122.1,80,6.315531e-09,5530,0.0,1736106624.0,0.2,3506767820.8,1.1920928955078125e-07,0.00032,-1.3844092279672622,-2.792714221868664e-05
1136640,8.54,37,922,-70709.4,82,6.0827006e-09,5540,0.0,1777375744.0,0.2,3494514982.4,1.1920928955078125e-07,0.00032,-1.3843851268291474,-2.7712795417755843e-05
1138688,8.06,38,917,-70326.4,84,5.9662852e-09,5550,0.0,1577009280.0,0.2,3327248339.2,0.0,0.00032,-1.3843743592500686,-2.9225516482256352e-05
1140736,7.54,39,925,-63446.3,86,3.812602e-09,5560,0.0,1631317632.0,0.2,3481916588.8,0.0,0.00032,-1.3843560129404069,-2.919500693678856e-05
1142784,6.78,40,933,-66117.9,87,3.2887328e-09,5570,0.0,1728463360.0,0.2,3553324505.6,0.0,0.00032,-1.384370157122612,-2.7345173293724656e-05
1144832,8.58,41,938,-72625.1,89,5.675247e-09,5580,0.0,1650459520.0,0.2,3194759936.0,0.0,0.00032,-1.3843365609645844,-2.7712673181667923e-05
1146880,8.82,42,945,-74915.3,90,5.646143e-09,5590,0.0,1662777344.0,0.2,3404918489.6,0.0,0.00032,-1.384345668554306,-2.4369489983655514e-05
1148928,8.01,43,952,-81024.2,92,3.5797711e-09,5600,0.0,1704750080.0,0.2,3405647155.2,-1.1920928955078125e-07,0.00032,-1.38433438539505,-2.7404807042330503e-05
1150976,7.76,44,946,-67651.6,95,5.500624e-09,5610,0.0,1990849152.0,0.2,4083666272.0,0.0,0.00032,-1.384308099746704,-2.6529427850618957e-05
1153024,8.46,45,943,-69181.5,97,3.4924597e-09,5620,0.0,1911036928.0,0.2,3754860172.8,5.960464477539063e-08,0.00032,-1.38430213034153,-2.4996564025059343e-05
1155072,7.89,46,882,-69943.9,106,6.024493e-09,5630,0.0,1521026304.0,0.2,3114929088.0,0.0,0.00032,-1.3843095898628235,-2.912007039412856e-05
1157120,9.37,47,889,-73006.7,108,3.8999133e-09,5640,0.0,1681985024.0,0.2,3293763468.8,-1.1920928955078125e-07,0.00032,-1.38429494202137,-3.271512687206268e-05
1159168,7.14,48,895,-70704.8,109,5.820766e-09,5650,0.0,1529036032.0,0.2,3006311635.2,-1.1920928955078125e-07,0.00032,-1.3842910379171371,-2.8626888524740935e-05
1161216,7.25,49,902,-65357.2,111,6.024493e-09,5660,0.0,1819433600.0,0.2,3665967449.6,0.0,0.00032,-1.3842989385128022,-2.7111542294733226e-05
1163264,7.25,50,909,-65357.1,112,3.434252e-09,5670,0.0,1705692160.0,0.2,3381803481.6,0.0,0.00032,-1.3842665731906891,-2.5570293655619025e-05
1165312,8.36,51,915,-66886.7,114,5.9662852e-09,5680,0.0,1614360832.0,0.2,3404703385.6,-1.1920928955078125e-07,0.00032,-1.3842299431562424,-2.9378588078543543e-05
1167360,7.12,52,921,-66503.0,115,3.2305252e-09,5690,0.0,1438508800.0,0.2,2783455443.2,0.0,0.00032,-1.3842829674482346,-3.015490947291255e-05
1169408,7.08,53,927,-63828.2,117,6.170012e-09,5700,0.0,1545167488.0,0.2,3349117414.4,-1.1920928955078125e-07,0.00032,-1.3842313200235368,-2.8878942248411477e-05
1171456,8.07,54,933,-63834.5,118,5.7916623e-09,5710,0.0,1458030976.0,0.2,2962453049.6,0.0,0.00032,-1.384236791729927,-2.875117352232337e-05
1173504,6.82,55,938,-68028.6,119,3.3178367e-09,5720,0.0,1968252928.0,0.2,3753652902.4,-1.1920928955078125e-07,0.00032,-1.3842101782560348,-2.6884194812737406e-05
