time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
2275328,7.61,1,1596,-65229.3,1,,,,,,,,,,
2277376,8.15,2,1409,-70698.2,2,3.1432137e-09,11110,0.0,1463362688.0,0.2,3087517792.0,0.0,0.00032,-1.3782293915748596,-2.1074510004837067e-05
2279424,7.59,3,1390,-66490.8,4,2.9685907e-09,11120,0.0,1418136064.0,0.2,3022090464.0,0.0,0.00032,-1.3780426621437072,-2.922241110354662e-05
2281472,8.02,4,1380,-65232.4,5,4.773028e-09,11130,0.0,1523785600.0,0.2,3178962188.8,-2.384185791015625e-07,0.00032,-1.3782430976629256,-2.60262269875966e-05
2283520,7.83,5,1380,-73218.5,7,3.1723175e-09,11140,0.0,1310761728.0,0.2,2793554816.0,0.0,0.00032,-1.3781800419092178,-2.7967774076387287e-05
2285568,7.06,6,1378,-69845.5,8,5.4133125e-09,11150,0.0,1754570496.0,0.2,3528453824.0,-1.1920928955078125e-07,0.00032,-1.3781020909547805,-2.9556651134043933e-05
2287616,6.98,7,1364,-69850.4,10,4.9185473e-09,11160,0.0,1623728640.0,0.2,3385292748.8,0.0,0.00032,-1.3781549960374833,-2.5391625240445136e-05
2289664,8.33,8,1366,-70695.4,11,5.7334546e-09,11170,0.0,2059508096.0,0.2,3759644403.2,0.0,0.00032,-1.3779281020164489,-2.7790726744569837e-05
2291712,7.76,9,1366,-72375.5,13,4.9185473e-09,11180,0.0,1652425856.0,0.2,3234316710.4,0.0,0.00032,-1.3779948860406876,-2.8980209026485682e-05
2293760,7.44,10,1367,-73216.2,14,4.6857167e-09,11190,0.0,1462036608.0,0.2,2994444889.6,0.0,0.00032,-1.3780742198228837,-2.602625754661858e-05
2295808,8.93,11,1364,-75325.7,16,5.6170393e-09,11200,0.0,1919004416.0,0.2,3683243315.2,-1.1920928955078125e-07,0.00032,-1.3779380351305008,-2.7844106080010532e-05
2297856,8.11,12,1358,-71539.1,18,5.005859e-09,11210,0.0,1776941568.0,0.2,3653941580.8,0.0,0.00032,-1.37787923514843,-2.7105235494673253e-05
