time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
3219456,7.3,18,1230,-66456.4,29,3.4633558e-09,15710,0.0,1264731008.0,0.2,2496228236.8,5.960464477539063e-08,0.00032,-1.369001680612564,-2.4945026962086558e-05
3221504,7.08,19,1237,-62671.5,31,4.627509e-09,15720,0.0,1456229120.0,0.2,3035304640.0,0.0,0.00032,-1.368642008304596,-2.8107280377298595e-05
3223552,6.61,20,1189,-62250.2,34,4.1909516e-09,15730,0.0,1421564544.0,0.2,2832838112.0,1.1920928955078125e-07,0.00032,-1.3685425341129303,-2.5416561402380467e-05
3225600,6.16,21,1150,-61829.3,37,4.8603397e-09,15740,0.0,1371979520.0,0.2,2752788230.4,-1.1920928955078125e-07,0.00032,-1.3690772622823715,-2.844342088792473e-05
3227648,7.58,22,1143,-60152.9,39,4.132744e-09,15750,0.0,1442624896.0,0.2,2840566400.0,0.0,0.00032,-1.3688476443290711,-2.790204016491771e-05
3229696,7.1,23,1152,-60566.8,40,3.6670826e-09,15760,0.0,1087891840.0,0.2,2286951168.0,0.0,0.00032,-1.3687641739845275,-2.9419438214972614e-05
3231744,7.73,24,1160,-64776.4,42,4.3655746e-09,15770,0.0,1346132352.0,0.2,2508022566.4,-1.1920928955078125e-07,0.00032,-1.368826887011528,-2.9806868406012653e-05
3233792,7.37,25,1168,-60991.1,43,4.132744e-09,15780,0.0,1473174272.0,0.2,2804265491.2,5.960464477539063e-08,0.00032,-1.3685557216405868,-2.8266897425055502e-05
3235840,6.72,26,1176,-64352.3,45,6.9267116e-09,15790,0.0,1330967296.0,0.2,2783728102.4,1.1920928955078125e-07,0.00032,-1.3684017658233643,-3.412492224015295e-05
3237888,7.64,27,1162,-62672.1,47,6.0827006e-09,15800,0.0,1319188736.0,0.2,2637762368.0,-1.1920928955078125e-07,0.00032,-1.3687863498926163,-3.0531245283782485e-05
3239936,7.57,28,1169,-62672.7,49,3.783498e-09,15810,0.0,1250299520.0,0.2,2589581414.4,0.0,0.00032,-1.3683713674545288,-2.538342960178852e-05
3241984,8.06,29,1161,-65198.5,51,4.2491592e-09,15820,0.0,1422301568.0,0.2,2901317945.6,1.1920928955078125e-07,0.00032,-1.3685806661844253,-2.8393423417583107e-05
3244032,8.63,30,1168,-68143.2,52,4.132744e-09,15830,0.0,1412964096.0,0.2,2888034272.0,0.0,0.00032,-1.3685896933078765,-2.60686909314245e-05
3246080,8.27,31,1174,-70667.4,54,4.0454324e-09,15840,0.0,1370187264.0,0.2,2892342540.8,0.0,0.00032,-1.368632084131241,-2.5865784846246242e-05
3248128,7.65,32,1180,-66880.7,55,4.278263e-09,15850,0.0,1483474816.0,0.2,2851010617.6,1.7881393432617188e-07,0.00032,-1.3683789283037187,-2.8278717945795506e-05
3250176,7.54,33,1186,-67718.9,56,4.0745363e-09,15860,0.0,1443345920.0,0.2,3012242009.6,0.0,0.00032,-1.368526142835617,-2.7557398425415158e-05
3252224,6.82,34,1192,-61829.7,58,5.7916623e-09,15870,0.0,1438710016.0,0.2,2802324313.6,0.0,0.00032,-1.36817646920681,-2.9370002448558807e-05
3254272,7.19,35,1197,-60990.7,59,4.48199e-09,15880,0.0,1447619456.0,0.2,2983478124.8,-1.1920928955078125e-07,0.00032,-1.368242120742798,-3.086052020080387e-05
3256320,7.43,36,1202,-59309.1,61,3.929017e-09,15890,0.0,1334727168.0,0.2,2743728934.4,0.0,0.00032,-1.3683454543352127,-2.715419977903366e-05
3258368,7.35,37,1206,-62672.9,62,5.9662852e-09,15900,0.0,1281659264.0,0.2,2523922899.2,5.960464477539063e-08,0.00032,-1.368373304605484,-3.167029353789985e-05
3260416,7.76,38,1181,-67300.8,65,5.9662852e-09,15910,0.0,1429427840.0,0.2,2835779014.4,-1.1920928955078125e-07,0.00032,-1.3684025555849075,-3.089241945417598e-05
3262464,6.45,39,1180,-63089.2,67,4.278263e-09,15920,0.0,1626935552.0,0.2,2991445964.8,0.0,0.00032,-1.3680675089359284,-2.7363431581761687e-05
3264512,7.78,40,1184,-61414.6,69,4.278263e-09,15930,0.0,1493766144.0,0.2,2905198784.0,1.1920928955078125e-07,0.00032,-1.3682247787714004,-2.9103708220645787e-05
3266560,8.44,41,1189,-63940.0,70,4.0745363e-09,15940,0.0,1523513088.0,0.2,2819742348.8,0.0,0.00032,-1.3683198362588882,-2.611765521578491e-05
3268608,7.12,42,1194,-64352.3,72,4.2491592e-09,15950,0.0,1624425344.0,0.2,3026451776.0,0.0,0.00032,-1.3681865811347962,-2.6998220710083844e-05
3270656,7.58,43,1197,-63933.0,73,6.490154e-09,15960,0.0,1340178176.0,0.2,2560091040.0,5.960464477539063e-08,0.00032,-1.3679809004068375,-3.0675862217321995e-05
3272704,7.72,44,1201,-71502.8,74,4.4237822e-09,15970,0.0,1378774528.0,0.2,3002354566.4,0.0,0.00032,-1.3681221306324005,-3.135338774882257e-05
3274752,6.68,45,1205,-55520.6,76,4.656613e-09,15980,0.0,1736282624.0,0.2,3216663712.0,0.0,0.00032,-1.3680199086666107,-2.832176396623254e-05
3276800,7.26,46,1209,-58466.3,77,3.7252903e-09,15990,0.0,1368948992.0,0.2,2763473523.2,0.0,0.00032,-1.368226319551468,-2.5847344659268856e-05
3278848,6.93,47,1213,-64772.8,79,4.0454324e-09,16000,0.0,1453913088.0,0.2,2921186643.2,0.0,0.00032,-1.3680809706449508,-2.622906904434785e-05
3280896,7.84,48,1216,-66879.5,80,4.3946784e-09,16010,0.0,1393624832.0,0.2,2726318291.2,0.0,0.00032,-1.3679450154304504,-3.0067149782553316e-05
3282944,7.67,49,1220,-70242.3,82,6.344635e-09,16020,0.0,1599573888.0,0.2,3162582220.8,-2.384185791015625e-07,0.00032,-1.3678011387586593,-3.4938030876219275e-05
3284992,7.68,50,1223,-67295.6,83,3.4924597e-09,16030,0.0,1201468800.0,0.2,2624804217.6,1.1920928955078125e-07,0.00032,-1.3682523131370545,-2.705235965549946e-05
3287040,7.73,51,1225,-70667.6,85,4.4237822e-09,16040,0.0,1470708224.0,0.2,2867702752.0,0.0,0.00032,-1.3682066082954407,-2.9895617626607417e-05
3289088,7.73,52,1217,-58047.8,87,4.278263e-09,16050,0.0,1511711232.0,0.2,2945813235.2,-1.1920928955078125e-07,0.00032,-1.3679681837558746,-2.8292907518334687e-05
3291136,7.41,53,1220,-67718.3,88,3.8417056e-09,16060,0.0,1453469824.0,0.2,2733757542.4,0.0,0.00032,-1.368018838763237,-2.892740012612194e-05
3293184,7.62,54,1223,-69822.6,90,4.0454324e-09,16070,0.0,1355064448.0,0.2,2796023942.4,1.1920928955078125e-07,0.00032,-1.3680331885814667,-2.7013244107365608e-05
3295232,6.91,55,1226,-59729.8,91,4.48199e-09,16080,0.0,1436765824.0,0.2,2928025043.2,-1.1920928955078125e-07,0.00032,-1.367852684855461,-3.205755492672324e-05
3297280,8.21,56,1229,-68564.9,93,5.2677933e-09,16090,0.0,1344695936.0,0.2,2759413792.0,0.0,0.00032,-1.3676424771547318,-2.7268327539786696e-05
3299328,7.09,57,1232,-62249.0,94,3.3469405e-09,16100,0.0,1570347520.0,0.2,3098112422.4,5.960464477539063e-08,0.00032,-1.3676413357257844,-2.3939195671118796e-05
3301376,6.22,58,1234,-62246.4,96,4.3364707e-09,16110,0.0,1469647360.0,0.2,2973676332.8,0.0,0.00032,-1.367733234167099,-2.5759643176570534e-05
3303424,8.13,59,1236,-61414.4,97,6.1409082e-09,16120,0.0,1560595328.0,0.2,2892940537.6,0.0,0.00032,-1.3676614135503768,-3.17184574669227e-05
3305472,6.81,60,1236,-55943.3,99,4.7439244e-09,16130,0.0,1332989824.0,0.2,2661732633.6,-1.1920928955078125e-07,0.00032,-1.3677547484636308,-2.8246964211575688e-05
3307520,6.61,61,1215,-65612.8,102,3.5506673e-09,16140,0.0,1211267712.0,0.2,2475740435.2,0.0,0.00032,-1.367787665128708,-2.7313717873767017e-05
3309568,7.6,62,1217,-57630.9,104,4.5110937e-09,16150,0.0,1406575360.0,0.2,2748977536.0,1.7881393432617188e-07,0.00032,-1.3674451202154159,-3.34601296344772e-05
3311616,6.46,63,1220,-58886.0,105,3.3469405e-09,16160,0.0,1145176960.0,0.2,2328962803.2,0.0,0.00032,-1.3678643643856048,-2.6948825689032673e-05
3313664,7.17,64,1222,-59306.3,107,3.929017e-09,16170,0.0,1304228352.0,0.2,2685061990.4,1.1920928955078125e-07,0.00032,-1.367337617278099,-2.596749400254339e-05
3315712,6.75,65,1224,-60567.8,108,6.693881e-09,16180,0.0,1384426624.0,0.2,2807106137.6,0.0,0.00032,-1.3676098942756654,-3.513020928949118e-05
3317760,7.29,66,1208,-57203.4,111,5.296897e-09,16190,0.0,1584990336.0,0.2,3057597868.8,-1.1920928955078125e-07,0.00032,-1.367413693666458,-3.3571517269592734e-05
3319808,8.25,67,1211,-63095.2,113,5.2386895e-09,16200,0.0,1271051904.0,0.2,2412865574.4,0.0,0.00032,-1.367789363861084,-2.9434560565277935e-05
3321856,7.37,68,1205,-63093.4,115,6.024493e-09,16210,0.0,1324261760.0,0.2,2689221740.8,0.0,0.00032,-1.367801022529602,-3.0959234572947024e-05
3323904,7.32,69,1208,-63513.7,116,3.6670826e-09,16220,0.0,1293199616.0,0.2,2603756921.6,-1.1920928955078125e-07,0.00032,-1.3676670879125594,-2.686396474018693e-05
3325952,7.86,70,1210,-61414.6,118,4.4237822e-09,16230,0.0,1557467904.0,0.2,3306453625.6,5.960464477539063e-08,0.00032,-1.3674908190965653,-2.7120398590341212e-05
3328000,7.84,71,1213,-63517.5,119,3.812602e-09,16240,0.0,1354838144.0,0.2,2663024793.6,-1.1920928955078125e-07,0.00032,-1.3673224180936814,-2.5307759642601013e-05
3330048,7.68,72,1215,-68140.0,121,5.2677933e-09,16250,0.0,1383898624.0,0.2,2789501510.4,1.1920928955078125e-07,0.00032,-1.3672211170196533,-2.8182100504636764e-05
3332096,7.28,73,1217,-58883.8,122,4.2491592e-09,16260,0.0,1470709248.0,0.2,2904050688.0,1.1920928955078125e-07,0.00032,-1.3673889189958572,-2.799576614052057e-05
3334144,7.08,74,1199,-68558.5,126,4.2200554e-09,16270,0.0,1572551296.0,0.2,3072365184.0,-1.1920928955078125e-07,0.00032,-1.3672797739505769,-2.917983219958842e-05
