time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
305152,8.06,1,1540,-77184.0,1,,,,,,,,,,
307200,8.45,2,1461,-91430.1,2,3.6670826e-09,1490,0.0,2286900736.0,0.2,4248406444.8,-1.1920928955078125e-07,0.00032,-1.3861650735139848,-3.0193256679922343e-05
309248,8.13,3,1072,-70456.0,5,7.82893e-09,1500,0.0,2416423168.0,0.2,4733634547.2,0.0,0.00032,-1.3861608237028122,-3.500742604956031e-05
311296,7.03,4,952,-66891.4,8,6.0535967e-09,1510,0.0,1691108608.0,0.2,3551427923.2,0.0,0.00032,-1.3861609071493148,-3.4668785519897935e-05
313344,7.69,5,864,-75991.3,11,7.2759576e-09,1520,0.0,2244621568.0,0.2,4319598438.4,0.0,0.00032,-1.3861561000347138,-3.97042342228815e-05
315392,7.34,6,854,-77180.9,14,7.014023e-09,1530,0.0,2052957952.0,0.2,4161207027.2,-1.1920928955078125e-07,0.00032,-1.3861558854579925,-3.989997785538435e-05
317440,6.94,7,613,-72430.6,23,8.032657e-09,1540,0.0,2430699520.0,0.2,4803204236.8,-1.1920928955078125e-07,0.00032,-1.3861465334892273,-3.8493896136060356e-05
319488,7.77,8,655,-69663.7,25,7.5961e-09,1550,0.0,2444195072.0,0.2,4814648563.2,0.0,0.00032,-1.3861446350812912,-3.583543584682047e-05
321536,8.07,9,691,-82329.2,26,6.897608e-09,1560,0.0,1939230720.0,0.2,4012611219.2,0.0,0.00032,-1.3861442536115647,-3.590132109820843e-05
323584,6.99,10,725,-74408.2,28,8.061761e-09,1570,0.0,2258693632.0,0.2,4432519622.4,0.0,0.00032,-1.386139953136444,-4.0842845919542015e-05
325632,9.61,11,743,-74421.1,30,1.679291e-08,1580,0.0,2460169472.0,0.2,4821833100.8,0.0,0.00032,-1.3861305445432663,-4.7159215318970384e-05
327680,8.72,12,770,-90242.4,31,1.1670636e-08,1590,0.0,1827652480.0,0.2,3928327193.6,0.0,0.00032,-1.3861318141222,-3.5745068453252314e-05
329728,7.39,13,795,-74014.9,33,4.5110937e-09,1600,0.0,2765796352.0,0.2,5501307737.6,1.7881393432617188e-07,0.00032,-1.3861266523599625,-3.190445131622255e-05
331776,8.06,14,819,-68480.2,34,6.548362e-09,1610,0.0,2246856192.0,0.2,4019427372.8,0.0,0.00032,-1.3861282795667649,-3.262108366470784e-05
333824,8.25,15,841,-82725.4,36,6.1409082e-09,1620,0.0,1813853568.0,0.2,3625604608.0,5.960464477539063e-08,0.00032,-1.3861227005720138,-3.326221776660532e-05
335872,8.51,16,861,-80350.9,38,7.246854e-09,1630,0.0,2073291392.0,0.2,4180371948.8,0.0,0.00032,-1.3861190259456635,-3.660108777694404e-05
337920,7.6,17,874,-72431.9,39,7.4214768e-09,1640,0.0,2199177984.0,0.2,4437161747.2,0.0,0.00032,-1.3861090242862701,-3.737781662493944e-05
339968,8.46,18,890,-82330.7,41,7.1595423e-09,1650,0.0,1795236352.0,0.2,3585779110.4,0.0,0.00032,-1.3861105620861054,-3.800272825174034e-05
342016,7.49,19,881,-70454.8,44,7.5961e-09,1660,0.0,2182489600.0,0.2,4327023539.2,0.0,0.00032,-1.3861054003238678,-3.587350656744093e-05
344064,7.8,20,897,-70454.1,45,1.0448275e-08,1670,0.0,1848211328.0,0.2,3672335622.4,0.0,0.00032,-1.3861070930957795,-4.194610519334674e-05
346112,7.47,21,883,-70060.8,48,1.1845259e-08,1680,0.0,2105766912.0,0.2,4269209804.8,1.1920928955078125e-07,0.00032,-1.3860971182584763,-3.762125270441174e-05
348160,7.6,22,895,-81138.9,50,6.9267116e-09,1690,0.0,1999508480.0,0.2,3835705248.0,0.0,0.00032,-1.3860961765050888,-3.406373434700072e-05
350208,8.14,23,908,-81534.4,51,7.9744495e-09,1700,0.0,2104027392.0,0.2,4682264902.4,0.0,0.00032,-1.386086070537567,-4.008416435681283e-05
352256,6.96,24,921,-70054.0,53,7.188646e-09,1710,0.0,2148294912.0,0.2,4235687846.4,0.0,0.00032,-1.386085331439972,-3.6813929909840226e-05
354304,7.96,25,931,-81931.8,54,7.9744495e-09,1720,0.0,2328659968.0,0.2,4786621004.8,0.0,0.00032,-1.3860783994197845,-3.748503513634205e-05
356352,7.62,26,941,-79555.3,56,1.4697434e-08,1730,0.0,2160207872.0,0.2,4477640204.8,0.0,0.00032,-1.386078867316246,-4.395212745293975e-05
358400,8.43,27,952,-78372.7,58,7.3050614e-09,1740,0.0,2439873536.0,0.2,4462112320.0,-2.384185791015625e-07,0.00032,-1.3860717326402665,-3.887903585564345e-05
360448,8.18,28,962,-72040.5,59,7.1013346e-09,1750,0.0,2174119936.0,0.2,4556634412.8,-1.1920928955078125e-07,0.00032,-1.3860689550638199,-3.827313776127994e-05
362496,7.74,29,972,-72037.8,61,6.693881e-09,1760,0.0,1880850304.0,0.2,3856330995.2,-1.1920928955078125e-07,0.00032,-1.3860629469156265,-3.4028023947030306e-05
364544,8.09,30,981,-79558.2,62,7.014023e-09,1770,0.0,2191112448.0,0.2,4472317068.8,0.0,0.00032,-1.386060956120491,-3.25435190461576e-05
