time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
2578432,9.89,1,1549,-87683.2,1,,,,,,,,,,
2580480,7.27,2,1440,-68191.6,2,3.0559022e-09,12590,0.0,1909167744.0,0.2,3783992128.0,0.0,0.00032,-1.3753073513507843,-2.501597045920789e-05
2582528,8.38,3,1382,-71701.1,4,3.0559022e-09,12600,0.0,1610892800.0,0.2,3066083084.8,0.0,0.00032,-1.3756875276565552,-2.186501515097916e-05
2584576,8.61,4,1363,-81434.3,6,2.7066562e-09,12610,0.0,1786012928.0,0.2,3330245158.4,0.0,0.00032,-1.375619712471962,-1.971976598724723e-05
2586624,8.53,5,1363,-78716.9,7,2.910383e-09,12620,0.0,2137930752.0,0.2,4192029817.6,-1.1920928955078125e-07,0.00032,-1.3753331899642944,-1.7056718934327365e-05
2588672,9.53,6,1363,-81442.3,9,2.9394869e-09,12630,0.0,1708467712.0,0.2,3490018361.6,0.0,0.00032,-1.3750921308994293,-2.1712627494707702e-05
2590720,9.06,7,1358,-78330.4,10,4.7148205e-09,12640,0.0,1517603200.0,0.2,3251007584.0,0.0,0.00032,-1.3755254477262497,-2.31858401093632e-05
2592768,8.26,8,1357,-71315.1,12,3.1723175e-09,12650,0.0,1933151360.0,0.2,3711906982.4,-1.1920928955078125e-07,0.00032,-1.375276267528534,-2.46929848799482e-05
2594816,8.73,9,1358,-79107.8,13,2.3283064e-09,12660,0.0,1481497728.0,0.2,2949478016.0,0.0,0.00032,-1.3752962350845337,-2.1479884162545203e-05
2596864,9.33,10,1352,-76771.1,15,2.561137e-09,12670,0.0,1812827008.0,0.2,3745879155.2,5.960464477539063e-08,0.00032,-1.3751962959766388,-1.921694492921233e-05
2598912,8.95,11,1354,-71707.2,16,5.296897e-09,12680,0.0,1652071296.0,0.2,3414188588.8,-1.1920928955078125e-07,0.00032,-1.3753268867731094,-2.2992634330876172e-05
2600960,8.58,12,1353,-73255.0,18,3.1723175e-09,12690,0.0,1745400320.0,0.2,3468730176.0,0.0,0.00032,-1.3752733051776886,-1.8318655202165245e-05
2603008,8.34,13,1347,-74812.5,19,2.5320332e-09,12700,0.0,1827058944.0,0.2,3319540224.0,5.960464477539063e-08,0.00032,-1.375306886434555,-1.8212926806882024e-05
2605056,7.97,14,1183,-77157.6,24,2.8230716e-09,12710,0.0,1860022528.0,0.2,3797582982.4,-1.1920928955078125e-07,0.00032,-1.3752015948295593,-1.874511071946472e-05
2607104,7.24,15,927,-65464.2,33,4.0745363e-09,12720,0.0,1677709696.0,0.2,3481312000.0,0.0,0.00032,-1.3751896530389787,-2.2079242626205087e-05
2609152,9.48,16,943,-83395.6,34,3.1432137e-09,12730,0.0,1738627584.0,0.2,3358744262.4,0.0,0.00032,-1.3750727832317353,-2.6880436053033918e-05
2611200,7.94,17,886,-77929.9,39,4.7439244e-09,12740,0.0,1754659456.0,0.2,3129164204.8,0.0,0.00032,-1.3753925651311874,-2.4112319806590676e-05
2613248,8.08,18,903,-72480.1,40,2.9685907e-09,12750,0.0,1948513664.0,0.2,3623192595.2,-1.1920928955078125e-07,0.00032,-1.3749787092208863,-2.5006808573380113e-05
2615296,8.16,19,918,-69754.8,42,2.6193447e-09,12760,0.0,1308727168.0,0.2,2705879059.2,0.0,0.00032,-1.3753027141094207,-2.5879096938297153e-05
2617344,9.35,20,933,-80268.6,43,4.947651e-09,12770,0.0,1739744512.0,0.2,3379845625.6,-1.1920928955078125e-07,0.00032,-1.374927470088005,-1.9815139239653945e-05
2619392,8.0,21,948,-72476.0,45,2.910383e-11,12780,0.0,2095486464.0,0.2,4357587532.8,0.0,0.00032,-1.3751406580209733,-1.6460579354315995e-05
