time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
456704,9.74,1,1580,-97510.3,1,,,,,,,,,,
458752,9.16,2,1455,-89586.1,2,4.3655746e-09,2230,0.0,2923641088.0,0.2,5579850636.8,5.960464477539063e-08,0.00032,-1.385871571302414,-2.3350134142674506e-05
460800,9.53,3,1393,-94340.1,4,1.2019882e-08,2240,0.0,2237553408.0,0.2,4887586585.6,0.0,0.00032,-1.385865679383278,-2.898491802625358e-05
462848,10.1,4,1380,-91968.0,5,7.82893e-09,2250,0.0,3071816192.0,0.2,5953299776.0,1.1920928955078125e-07,0.00032,-1.3858592808246613,-2.5536242173984646e-05
464896,10.5,5,1376,-106625.2,7,1.2747478e-08,2260,0.0,2851063040.0,0.2,5843276723.2,5.960464477539063e-08,0.00032,-1.3858557283878326,-2.81535554677248e-05
466944,10.44,6,1366,-105044.2,8,4.10364e-09,2270,0.0,3135845888.0,0.2,6975417843.2,0.0,0.00032,-1.3858507692813873,-2.0942604169249535e-05
468992,9.39,7,1351,-99096.8,10,8.556526e-09,2280,0.0,3357003776.0,0.2,6306279206.4,-1.1920928955078125e-07,0.00032,-1.3858417332172395,-2.2966397227719427e-05
471040,9.51,8,1343,-108200.1,12,4.627509e-09,2290,0.0,2585522944.0,0.2,5867733222.4,0.0,0.00032,-1.3858363598585128,-2.2345324396155775e-05
473088,9.32,9,1342,-93943.2,13,8.789357e-09,2300,0.0,3538200064.0,0.2,7302364851.2,0.0,0.00032,-1.3858328551054,-2.3282720940187572e-05
475136,8.56,10,969,-87996.3,21,9.022187e-09,2310,0.0,2861094656.0,0.2,5576371110.4,0.0,0.00032,-1.3858325213193894,-2.2986263502389193e-05
477184,9.55,11,783,-89585.9,28,1.3096724e-08,2320,0.0,2665036288.0,0.2,5296337945.6,0.0,0.00032,-1.3858278781175613,-3.0244904337450862e-05
479232,8.18,12,811,-76897.4,30,9.720679e-09,2330,0.0,2486494208.0,0.2,5510403929.6,0.0,0.00032,-1.3858293741941452,-2.9058184009045362e-05
481280,9.64,13,837,-88403.5,31,8.1490725e-09,2340,0.0,2349911552.0,0.2,5505245926.4,0.0,0.00032,-1.385807317495346,-2.4957989808171988e-05
483328,8.16,14,857,-89974.8,33,5.7334546e-09,2350,0.0,2865612544.0,0.2,5614898329.6,5.960464477539063e-08,0.00032,-1.385814505815506,-2.4112794199027122e-05
485376,9.14,15,877,-85617.9,35,5.180482e-09,2360,0.0,3324909056.0,0.2,6169767360.0,-1.1920928955078125e-07,0.00032,-1.3858134150505066,-2.7088040951639414e-05
487424,11.19,16,894,-109407.6,36,1.4610123e-08,2370,0.0,2342693376.0,0.2,4914536460.8,-1.1920928955078125e-07,0.00032,-1.3858000487089157,-3.172116121277213e-05
489472,9.32,17,863,-86413.3,40,5.0931703e-09,2380,0.0,2759111424.0,0.2,5928343731.2,1.1920928955078125e-07,0.00032,-1.3858012795448302,-2.28119024541229e-05
491520,9.49,18,881,-96323.5,41,7.887138e-09,2390,0.0,2513805568.0,0.2,5405048908.8,0.0,0.00032,-1.3857889533042909,-2.4398986715823413e-05
493568,8.67,19,896,-92351.2,43,7.683411e-09,2400,0.0,2849587200.0,0.2,5619831539.2,0.0,0.00032,-1.3857860565185547,-2.7678630431182683e-05
495616,9.61,20,901,-102660.7,45,6.868504e-09,2410,0.0,2193855488.0,0.2,4344454950.4,0.0,0.00032,-1.385779818892479,-2.665761858224869e-05
497664,8.13,21,843,-97499.6,50,1.8859282e-08,2420,0.0,2660190208.0,0.2,5741221452.8,0.0,0.00032,-1.3857583582401276,-3.9617676520720124e-05
499712,9.13,22,858,-86808.9,52,1.0157237e-08,2430,0.0,2769093888.0,0.2,5587069363.2,0.0,0.00032,-1.3857611566781998,-2.8667559672612696e-05
501760,8.46,23,870,-84828.3,54,6.897608e-09,2440,0.0,2189508352.0,0.2,4461101574.4,0.0,0.00032,-1.385761421918869,-2.5406491477042437e-05
503808,9.48,24,883,-89188.0,55,1.17579475e-08,2450,0.0,2638452736.0,0.2,4843337100.8,0.0,0.00032,-1.385765165090561,-3.237049968447536e-05
505856,10.59,25,895,-116929.7,57,1.5279511e-08,2460,0.0,2250918656.0,0.2,4542972134.4,0.0,0.00032,-1.3857439517974854,-3.514152485877276e-05
507904,10.45,26,907,-106632.6,58,1.36788e-08,2470,0.0,3022389248.0,0.2,5568086899.2,-1.1920928955078125e-07,0.00032,-1.3857311934232712,-3.26302666508127e-05
509952,9.0,27,917,-87999.6,60,8.731149e-09,2480,0.0,3354492672.0,0.2,6824223936.0,0.0,0.00032,-1.3857265889644623,-2.184140030294657e-05
512000,8.92,28,803,-92749.4,71,1.3038516e-08,2490,0.0,2480504320.0,0.2,5042846771.2,1.1920928955078125e-07,0.00032,-1.3857329815626145,-3.16999910864979e-05
514048,9.8,29,783,-100683.2,75,9.778887e-09,2500,0.0,2895250176.0,0.2,5325177433.6,0.0,0.00032,-1.3857240736484528,-2.7650815900415183e-05
516096,9.18,30,793,-101072.2,77,1.0477379e-08,2510,0.0,3843407104.0,0.2,6856487180.8,1.1920928955078125e-07,0.00032,-1.3857024908065796,-2.3479462834075092e-05
518144,9.1,31,796,-93154.7,79,6.2282197e-09,2520,0.0,2927462400.0,0.2,5839826675.2,0.0,0.00032,-1.385709646344185,-2.4154179845936598e-05
520192,8.97,32,806,-97899.1,81,8.8475645e-09,2530,0.0,2518533376.0,0.2,5392023884.8,0.0,0.00032,-1.3857056707143784,-2.537176769692451e-05
522240,8.48,33,816,-94335.3,82,1.5017577e-08,2540,0.0,3772129280.0,0.2,7064104652.8,0.0,0.00032,-1.385680291056633,-3.0266609974205495e-05
524288,9.36,34,826,-87609.9,84,8.556526e-09,2550,0.0,3008729344.0,0.2,5479809881.6,0.0,0.00032,-1.385686907172203,-2.409276203252375e-05
526336,9.69,35,834,-95132.4,85,6.693881e-09,2560,0.0,2348550912.0,0.2,4708594694.4,0.0,0.00032,-1.3856920957565309,-2.92079959763214e-05
528384,8.68,36,833,-90766.3,88,1.2194505e-08,2570,0.0,2929396480.0,0.2,5267016192.0,-1.1920928955078125e-07,0.00032,-1.3856871098279953,-3.53278563125059e-05
530432,9.11,37,834,-91568.1,90,1.2747478e-08,2580,0.0,2955392512.0,0.2,6025051123.2,-1.1920928955078125e-07,0.00032,-1.3856672883033752,-3.3613445702940224e-05
532480,9.75,38,843,-97115.3,92,7.392373e-09,2590,0.0,2731745280.0,0.2,6120422873.6,0.0,0.00032,-1.3856650650501252,-2.2437184816226365e-05
534528,9.22,39,851,-88790.7,93,9.8661985e-09,2600,0.0,2529449984.0,0.2,5303191500.8,0.0,0.00032,-1.3856541872024537,-2.547584299463779e-05
536576,8.91,40,853,-90773.6,95,1.1117663e-08,2610,0.0,2931396352.0,0.2,5679174899.2,-1.1920928955078125e-07,0.00032,-1.3856580793857574,-2.637504949234426e-05
538624,10.13,41,861,-116132.4,97,1.565786e-08,2620,0.0,2511841024.0,0.2,5100892019.2,-1.1920928955078125e-07,0.00032,-1.385640373826027,-3.2659588032402095e-05
540672,9.57,42,868,-85228.9,98,8.731149e-09,2630,0.0,2968549632.0,0.2,6876860185.6,0.0,0.00032,-1.3856293886899949,-2.504975418560207e-05
542720,9.78,43,870,-91575.7,101,9.458745e-09,2640,0.0,2705656320.0,0.2,4892442336.0,0.0,0.00032,-1.3856321811676025,-2.7288368437439202e-05
544768,8.42,44,877,-90368.9,102,5.995389e-09,2650,0.0,2285518336.0,0.2,4518720960.0,0.0,0.00032,-1.3856372952461242,-2.7812510961666703e-05
546816,9.29,45,884,-84435.6,104,1.0244548e-08,2660,0.0,2747385344.0,0.2,5866855500.8,-1.1920928955078125e-07,0.00032,-1.3856176495552064,-2.8069928521290422e-05
548864,8.5,46,890,-79670.2,105,1.2601959e-08,2670,0.0,2460838912.0,0.2,4747722982.4,0.0,0.00032,-1.3856215804815293,-2.8098124312236904e-05
550912,9.87,47,885,-101870.6,108,8.760253e-09,2680,0.0,2630009600.0,0.2,4972389798.4,0.0,0.00032,-1.385614874958992,-2.594424586277455e-05
552960,9.44,48,890,-103846.4,110,1.580338e-08,2690,0.0,2461498880.0,0.2,5460852659.2,0.0,0.00032,-1.3855792760849,-3.186404937878251e-05
555008,9.83,49,889,-101872.4,112,7.741619e-09,2700,0.0,2816645376.0,0.2,5191169331.2,0.0,0.00032,-1.3855933129787446,-2.5156987248919904e-05
557056,9.16,50,878,-86416.6,116,1.2514647e-08,2710,0.0,3269648128.0,0.2,6400452659.2,1.1920928955078125e-07,0.00032,-1.3855776846408845,-2.971403009723872e-05
559104,9.43,51,884,-88398.4,118,1.0011718e-08,2720,0.0,2749684992.0,0.2,5115166246.4,5.960464477539063e-08,0.00032,-1.385597836971283,-2.960375277325511e-05
561152,9.2,52,883,-91967.3,120,1.1787051e-08,2730,0.0,2935492608.0,0.2,5283422924.8,0.0,0.00032,-1.3855778694152832,-3.3062841976061466e-05
563200,10.05,53,888,-101076.2,122,1.17579475e-08,2740,0.0,2338965504.0,0.2,4988612083.2,0.0,0.00032,-1.3855597764253615,-3.303483827039599e-05
565248,10.15,54,893,-96719.2,123,9.95351e-09,2750,0.0,3213667072.0,0.2,7127611366.4,0.0,0.00032,-1.385538136959076,-2.8096250025555493e-05
567296,8.9,55,899,-86413.7,125,1.0506483e-08,2760,0.0,2638306304.0,0.2,5234519500.8,0.0,0.00032,-1.3855490177869796,-2.6100338436663152e-05
