time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
1214464,7.56,1,1617,-70330.8,1,,,,,,,,,,
1216512,8.2,2,1506,-72732.4,2,6.519258e-09,5930,0.0,2150665216.0,0.2,4374706291.2,-1.1920928955078125e-07,0.00032,-1.3840041488409043,-2.8692634077742696e-05
1218560,8.1,3,1472,-69936.5,4,5.7334546e-09,5940,0.0,2090411520.0,0.2,4058637779.2,0.0,0.00032,-1.3840076684951783,-2.842408721335232e-05
1220608,7.23,4,1454,-69532.3,5,3.2305252e-09,5950,0.0,1593461376.0,0.2,3370149452.8,0.0,0.00032,-1.3839993983507157,-2.6009493740275503e-05
1222656,8.18,5,1445,-74730.5,7,4.2200554e-09,5960,0.0,2130648576.0,0.2,4722348736.0,0.0,0.00032,-1.3839625865221024,-2.4997140280902384e-05
1224704,8.38,6,1439,-84714.8,8,3.783498e-09,5970,0.0,1962336896.0,0.2,3912357401.6,-1.1920928955078125e-07,0.00032,-1.3839570134878159,-3.192818840034306e-05
1226752,7.56,7,1434,-65940.3,9,4.3655746e-09,5980,0.0,2311359744.0,0.2,4652988601.6,0.0,0.00032,-1.3839572072029114,-2.74987134616822e-05
1228800,8.37,8,1429,-75929.3,11,5.84987e-09,5990,0.0,1845712128.0,0.2,3602265433.6,-1.1920928955078125e-07,0.00032,-1.3839572489261627,-2.6598645490594208e-05
1230848,6.63,9,1427,-64735.4,12,5.3842086e-09,6000,0.0,1838101248.0,0.2,3584591654.4,1.1920928955078125e-07,0.00032,-1.383976200222969,-2.6224149041809142e-05
1232896,8.63,10,1425,-82717.2,14,5.675247e-09,6010,0.0,1506085632.0,0.2,3045721721.6,0.0,0.00032,-1.3839303851127625,-2.8983276570215823e-05
1234944,8.43,11,1423,-75927.2,15,5.7043508e-09,6020,0.0,1992454272.0,0.2,4389054342.4,0.0,0.00032,-1.383889102935791,-2.5181140517815948e-05
1236992,7.5,12,1422,-73128.9,17,6.4028427e-09,6030,0.0,2019284224.0,0.2,3834025248.0,1.1920928955078125e-07,0.00032,-1.3839130252599716,-2.942917635664344e-05
1239040,7.82,13,1421,-71533.0,18,6.2864274e-09,6040,0.0,2002538752.0,0.2,4142543532.8,5.960464477539063e-08,0.00032,-1.3838531434535981,-2.8694665525108574e-05
1241088,8.23,14,1420,-72332.2,20,3.3469405e-09,6050,0.0,1826405888.0,0.2,3701321420.8,0.0,0.00032,-1.3839185953140258,-2.707025269046426e-05
1243136,8.46,15,1419,-73133.6,21,6.170012e-09,6060,0.0,1753659264.0,0.2,3658323603.2,1.1920928955078125e-07,0.00032,-1.3838924318552017,-2.7845433214679362e-05
1245184,7.66,16,1418,-71929.6,23,5.646143e-09,6070,0.0,1783968768.0,0.2,3330285484.8,0.0,0.00032,-1.3839362889528275,-3.0077004339545965e-05
1247232,6.99,17,1370,-74721.3,25,5.8789738e-09,6080,0.0,1644854784.0,0.2,3484948416.0,5.960464477539063e-08,0.00032,-1.3838657319545746,-2.750441199168563e-05
1249280,7.69,18,1371,-75524.6,26,4.3946784e-09,6090,0.0,1747277824.0,0.2,3581264268.8,0.0,0.00032,-1.383858597278595,-2.9421295039355755e-05
1251328,9.21,19,1373,-79130.7,28,3.7252903e-09,6100,0.0,1992306048.0,0.2,4120718457.6,0.0,0.00032,-1.3838239639997483,-3.2652728259563445e-05
1253376,7.6,20,1375,-69932.5,29,6.4028427e-09,6110,0.0,1769971456.0,0.2,3820741785.6,0.0,0.00032,-1.383867308497429,-2.8051574190612882e-05
1255424,7.69,21,1377,-68732.5,31,5.122274e-09,6120,0.0,1762882432.0,0.2,3467660441.6,0.0,0.00032,-1.3838487356901168,-2.663235063664615e-05
1257472,8.02,22,1371,-71134.7,32,5.84987e-09,6130,0.0,1816628096.0,0.2,3806530054.4,0.0,0.00032,-1.3837921917438507,-3.028705032193102e-05
1259520,7.01,23,1372,-66333.5,34,4.831236e-09,6140,0.0,1488472832.0,0.2,3040523942.4,0.0,0.00032,-1.3838674008846283,-2.814024919643998e-05
1261568,7.81,24,1373,-74730.3,35,6.2864274e-09,6150,0.0,2051019776.0,0.2,3936208921.6,1.7881393432617188e-07,0.00032,-1.3837867587804795,-2.745998790487647e-05
1263616,7.23,25,1375,-69929.8,37,5.0349627e-09,6160,0.0,2184849664.0,0.2,4241203283.2,1.1920928955078125e-07,0.00032,-1.383787778019905,-2.579640131443739e-05
1265664,7.92,26,1376,-73931.0,38,4.8894435e-09,6170,0.0,1882674176.0,0.2,3756672044.8,1.7881393432617188e-07,0.00032,-1.3837724506855011,-2.677016891539097e-05
1267712,6.96,27,1378,-73923.5,40,3.8999133e-09,6180,0.0,1783491968.0,0.2,3878891667.2,0.0,0.00032,-1.3837696135044097,-2.8944454970769585e-05
1269760,8.02,28,1378,-72729.1,41,6.4028427e-09,6190,0.0,1950016128.0,0.2,3895156870.4,0.0,0.00032,-1.3837683022022247,-2.8516424936242402e-05
1271808,7.24,29,1378,-71526.1,43,3.3469405e-09,6200,0.0,1663225728.0,0.2,3430779430.4,0.0,0.00032,-1.3837518244981766,-2.869259042199701e-05
1273856,9.45,30,1379,-79130.7,44,6.490154e-09,6210,0.0,1980880768.0,0.2,3631658534.4,0.0,0.00032,-1.383712610602379,-3.1284167198464276e-05
1275904,6.33,31,1323,-63936.8,47,5.9662852e-09,6220,0.0,1712191104.0,0.2,3707250912.0,-1.1920928955078125e-07,0.00032,-1.3837477654218673,-2.5047885719686748e-05
1277952,8.39,32,1326,-70736.6,49,3.8999133e-09,6230,0.0,1813814912.0,0.2,3561280793.6,0.0,0.00032,-1.3837250649929047,-2.986470062751323e-05
1280000,8.54,33,1328,-75930.2,50,4.8894435e-09,6240,0.0,1620793728.0,0.2,3150854624.0,0.0,0.00032,-1.3837214410305023,-2.8807180933654307e-05
1282048,8.0,34,1331,-65143.9,52,4.3655746e-09,6250,0.0,1634101504.0,0.2,3427784915.2,0.0,0.00032,-1.3837133318185806,-2.748912665992975e-05
1284096,7.33,35,1333,-65536.2,53,5.005859e-09,6260,0.0,1471485056.0,0.2,3050411814.4,0.0,0.00032,-1.3837249428033829,-2.6594559312798082e-05
1286144,7.07,36,1334,-65539.2,55,5.7625584e-09,6270,0.0,1658244480.0,0.2,3288230176.0,0.0,0.00032,-1.3836917877197266,-3.157990286126733e-05
1288192,8.5,37,1336,-75927.6,56,5.7916623e-09,6280,0.0,1822624512.0,0.2,3609984051.2,0.0,0.00032,-1.3836818188428879,-2.756995090749115e-05
1290240,7.24,38,1338,-65935.4,58,6.1118044e-09,6290,0.0,1681616384.0,0.2,3533774118.4,0.0,0.00032,-1.3836765080690383,-2.976205723825842e-05
1292288,8.01,39,1340,-79921.6,59,4.8603397e-09,6300,0.0,1761932928.0,0.2,3339970956.8,0.0,0.00032,-1.3836912393569947,-2.892592747230083e-05
1294336,7.76,40,1341,-74328.4,61,4.3364707e-09,6310,0.0,2061056768.0,0.2,4269740921.6,-1.1920928955078125e-07,0.00032,-1.3836048424243927,-2.873167104553431e-05
1296384,7.71,41,1343,-73132.5,62,4.627509e-09,6320,0.0,1854413056.0,0.2,3416687494.4,1.1920928955078125e-07,0.00032,-1.383663135766983,-2.7127048815600575e-05
1298432,8.02,42,1344,-73530.2,63,5.0640665e-09,6330,0.0,1650631296.0,0.2,3227070905.6,0.0,0.00032,-1.3836441874504088,-2.795435138978064e-05
1300480,7.23,43,1340,-71530.9,65,6.0827006e-09,6340,0.0,1725073280.0,0.2,3718656230.4,0.0,0.00032,-1.3836222767829895,-3.0130182858556508e-05
1302528,7.55,44,1341,-72328.0,67,5.296897e-09,6350,0.0,1932424320.0,0.2,3684984121.6,5.960464477539063e-08,0.00032,-1.3835928410291671,-2.9473385075107218e-05
1304576,7.44,45,1343,-71928.8,68,5.646143e-09,6360,0.0,1736236928.0,0.2,3593845030.4,0.0,0.00032,-1.383608877658844,-2.5994124007411302e-05
1306624,7.9,46,1344,-70733.6,70,4.278263e-09,6370,0.0,1542372608.0,0.2,3262130502.4,-1.1920928955078125e-07,0.00032,-1.3836155027151107,-2.7473096270114184e-05
1308672,8.19,47,1345,-81117.6,71,5.9662852e-09,6380,0.0,1690548992.0,0.2,3463424070.4,1.7881393432617188e-07,0.00032,-1.3835754632949828,-2.85546004306525e-05
1310720,8.51,48,1346,-75929.1,72,3.8417056e-09,6390,0.0,2168183808.0,0.2,4315576857.6,0.0,0.00032,-1.383548665046692,-3.066392382606864e-05
1312768,8.01,49,1337,-67936.2,75,6.0827006e-09,6400,0.0,1842915072.0,0.2,3636592128.0,0.0,0.00032,-1.3835702687501907,-2.5794812245294452e-05
1314816,7.25,50,1282,-63139.2,79,4.831236e-09,6410,0.0,1716205056.0,0.2,3555159187.2,5.960464477539063e-08,0.00032,-1.3835004568099976,-2.9127406014595182e-05
1316864,6.07,51,1284,-61536.6,81,4.4237822e-09,6420,0.0,1689751424.0,0.2,3232751168.0,0.0,0.00032,-1.3835262805223465,-2.658967860043049e-05
1318912,8.0,52,1239,-72330.6,85,4.3946784e-09,6430,0.0,1937515264.0,0.2,4253328102.4,0.0,0.00032,-1.3835261911153793,-2.924553700722754e-05
1320960,7.6,53,1242,-67534.4,87,3.812602e-09,6440,0.0,1999127296.0,0.2,3441064742.4,1.1920928955078125e-07,0.00032,-1.3835537731647491,-2.7974761906079948e-05
1323008,8.24,54,1245,-69934.3,88,4.1909516e-09,6450,0.0,1970981120.0,0.2,3763482515.2,0.0,0.00032,-1.3834666669368745,-2.4537573335692286e-05
1325056,7.96,55,1248,-72332.2,90,5.84987e-09,6460,0.0,1808426496.0,0.2,3741940684.8,0.0,0.00032,-1.3835502743721009,-2.799912472255528e-05
1327104,6.22,56,1250,-58340.9,91,3.7252903e-09,6470,0.0,2198126848.0,0.2,4288125369.6,1.1920928955078125e-07,0.00032,-1.383499601483345,-2.7348066214472056e-05
1329152,6.91,57,1251,-65936.5,93,3.3469405e-09,6480,0.0,1572781312.0,0.2,2992416761.6,0.0,0.00032,-1.3834218770265578,-2.8631917666643857e-05
1331200,7.96,58,1227,-73932.2,96,5.005859e-09,6490,0.0,1905737216.0,0.2,4062155763.2,0.0,0.00032,-1.3834271252155304,-2.6784028159454464e-05
1333248,7.21,59,1229,-71131.4,98,6.4028427e-09,6500,0.0,1842567936.0,0.2,4044473804.8,-1.1920928955078125e-07,0.00032,-1.3834461510181426,-2.6264283224008978e-05
1335296,7.22,60,1232,-64340.5,99,5.2095857e-09,6510,0.0,1874252800.0,0.2,3631414560.0,-1.1920928955078125e-07,0.00032,-1.3834294766187667,-3.232656163163483e-05
1337344,8.38,61,1210,-68337.8,103,4.132744e-09,6520,0.0,1628172416.0,0.2,3273892025.6,5.960464477539063e-08,0.00032,-1.3834496915340424,-2.5178806390613316e-05
1339392,7.04,62,1213,-68334.3,104,5.326001e-09,6530,0.0,1510916608.0,0.2,3093908473.6,-1.1920928955078125e-07,0.00032,-1.3834954798221588,-2.8486730298027396e-05
1341440,7.47,63,1175,-69531.0,109,4.10364e-09,6540,0.0,1655548672.0,0.2,3248388102.4,0.0,0.00032,-1.3834193885326385,-2.7736282208934427e-05
1343488,8.39,64,1178,-72731.6,111,5.995389e-09,6550,0.0,1695819776.0,0.2,3438862995.2,0.0,0.00032,-1.383412554860115,-3.1477914308197794e-05
1345536,8.08,65,1181,-71133.4,112,6.1409082e-09,6560,0.0,1797956224.0,0.2,3712651270.4,-1.1920928955078125e-07,0.00032,-1.383399024605751,-2.8806016780436038e-05
1347584,7.88,66,1184,-70734.9,114,3.7252903e-09,6570,0.0,1888784640.0,0.2,3769280806.4,5.960464477539063e-08,0.00032,-1.3833743661642075,-2.5272034690715373e-05
1349632,7.5,67,1186,-72327.9,115,2.9394869e-09,6580,0.0,1624434816.0,0.2,3468066566.4,0.0,0.00032,-1.3834117293357848,-2.5969839771278203e-05
1351680,8.32,68,1188,-71931.4,117,6.2282197e-09,6590,0.0,1811889024.0,0.2,3990680236.8,-1.1920928955078125e-07,0.00032,-1.3833122104406357,-3.034823457710445e-05
1353728,7.12,69,1190,-64739.8,118,5.995389e-09,6600,0.0,1845579520.0,0.2,3467244275.2,5.960464477539063e-08,0.00032,-1.3833514511585236,-3.0058447737246752e-05
1355776,8.32,70,1193,-73928.1,120,5.5879354e-09,6610,0.0,1721340288.0,0.2,3308196384.0,0.0,0.00032,-1.3833246409893036,-2.9866874683648348e-05
1357824,7.28,71,1196,-72328.2,121,5.7625584e-09,6620,0.0,1555325184.0,0.2,3328044864.0,-1.1920928955078125e-07,0.00032,-1.3833446890115737,-2.9131292831152677e-05
1359872,8.84,72,1198,-69936.7,123,6.1409082e-09,6630,0.0,1614841856.0,0.2,3328841913.6,5.960464477539063e-08,0.00032,-1.3833080619573592,-3.479857696220279e-05
1361920,7.72,73,1200,-63543.4,124,5.2677933e-09,6640,0.0,1550797568.0,0.2,3179251417.6,0.0,0.00032,-1.3832991182804109,-2.939533442258835e-05
1363968,7.88,74,1203,-70735.4,125,4.598405e-09,6650,0.0,1635105792.0,0.2,3200083987.2,0.0,0.00032,-1.3832731813192367,-2.594954567030072e-05
