time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
1001472,8.72,45,1086,-80563.2,84,4.5110937e-09,4880,0.0,1909947136.0,0.2,3849830713.6,0.0,0.00032,-1.3844966888427734,-2.729416301008314e-05
1003520,7.4,46,1089,-73492.9,86,3.6670826e-09,4890,0.0,2384922368.0,0.2,4593861420.8,0.0,0.00032,-1.3844888359308243,-2.9320147586986422e-05
1005568,7.67,47,1094,-75150.8,87,6.024493e-09,4900,0.0,1983047808.0,0.2,3863390784.0,5.960464477539063e-08,0.00032,-1.3844759225845338,-3.274806949775666e-05
1007616,8.05,48,1096,-78060.5,89,5.9662852e-09,4910,0.0,1836980480.0,0.2,3745938598.4,5.960464477539063e-08,0.00032,-1.3844591826200485,-3.7736952072009446e-05
1009664,8.25,49,1057,-83459.0,94,3.5797711e-09,4920,0.0,2358810112.0,0.2,4674053536.0,1.1920928955078125e-07,0.00032,-1.3844667464494704,-3.441308508627117e-05
1011712,7.82,50,1062,-72666.7,96,6.4610504e-09,4930,0.0,2392224512.0,0.2,4531639846.4,0.0,0.00032,-1.3844387859106064,-3.0110834632068873e-05
1013760,6.65,51,1041,-74319.2,100,3.1141099e-09,4940,0.0,1788599552.0,0.2,3719795360.0,5.960464477539063e-08,0.00032,-1.3844545781612396,-3.1718859099783e-05
1015808,7.6,52,1030,-74737.5,103,5.529728e-09,4950,0.0,2262280192.0,0.2,4462030905.6,1.1920928955078125e-07,0.00032,-1.3844139337539674,-2.5941370404325424e-05
1017856,7.63,53,1035,-72249.5,104,3.4633558e-09,4960,0.0,2234150144.0,0.2,4051078604.8,5.960464477539063e-08,0.00032,-1.3844073623418809,-3.064168849959969e-05
1019904,7.66,54,1040,-73495.1,106,5.9080776e-09,4970,0.0,2020455168.0,0.2,3805785676.8,0.0,0.00032,-1.3843928039073945,-2.895875950343907e-05
1021952,8.46,55,1045,-74747.2,107,5.9080776e-09,4980,0.0,1894204928.0,0.2,3695903852.8,1.7881393432617188e-07,0.00032,-1.3844096571207047,-3.521893813740462e-05
1024000,6.77,56,1020,-71829.4,112,4.1909516e-09,4990,0.0,2077788160.0,0.2,3888904364.8,5.960464477539063e-08,0.00032,-1.3843840330839157,-2.7691769355442374e-05
1026048,7.24,57,1023,-70171.9,114,6.315531e-09,5000,0.0,1806495488.0,0.2,3734811993.6,1.7881393432617188e-07,0.00032,-1.3843475461006165,-3.428449272178113e-05
1028096,8.49,58,1026,-82215.9,115,5.995389e-09,5010,0.0,2037883776.0,0.2,3915916960.0,0.0,0.00032,-1.3843616515398025,-3.3863732824102044e-05
1030144,8.31,59,977,-80555.8,123,6.519258e-09,5020,0.0,2123739264.0,0.2,4379249036.8,0.0,0.00032,-1.3843515872955323,-3.1810402288101616e-05
1032192,8.0,60,981,-77649.0,125,6.6065695e-09,5030,0.0,2156816384.0,0.2,4107455033.6,0.0,0.00032,-1.3843304604291915,-3.4016807330772283e-05
1034240,8.23,61,986,-76815.8,126,6.373739e-09,5040,0.0,2060011776.0,0.2,4104897267.2,0.0,0.00032,-1.3843028783798217,-3.3067219192162156e-05
1036288,7.72,62,991,-78473.1,128,5.9371814e-09,5050,0.0,1648308480.0,0.2,3859226067.2,0.0,0.00032,-1.3843032658100127,-3.590774431359023e-05
1038336,7.09,63,995,-82205.4,129,6.8394e-09,5060,0.0,2131589632.0,0.2,4273557523.2,-2.384185791015625e-07,0.00032,-1.3842566847801208,-3.557476738933474e-05
1040384,7.92,64,1000,-76814.4,131,6.7811925e-09,5070,0.0,2206745856.0,0.2,4339804396.8,0.0,0.00032,-1.3842836707830428,-3.578784671844915e-05
1042432,7.48,65,1004,-77643.2,132,6.664777e-09,5080,0.0,1845916672.0,0.2,3899720736.0,0.0,0.00032,-1.3842881798744202,-3.984579525422305e-05
1044480,7.61,66,996,-80964.8,135,6.199116e-09,5090,0.0,2424191744.0,0.2,4580931097.6,0.0,0.00032,-1.3842674940824509,-3.4761358983814715e-05
1046528,7.19,67,984,-68097.2,139,6.2573235e-09,5100,0.0,1958602496.0,0.2,3826564000.0,-1.1920928955078125e-07,0.00032,-1.3842659145593643,-3.668543649837375e-05
1048576,7.77,68,980,-71834.6,141,3.5506673e-09,5110,0.0,1955819008.0,0.2,4017913081.6,0.0,0.00032,-1.384247288107872,-3.094412386417389e-05
1050624,8.37,69,984,-68516.8,143,3.8417056e-09,5120,0.0,2112175488.0,0.2,4241033996.8,0.0,0.00032,-1.3842135071754456,-2.9086682479828597e-05
1052672,8.5,70,988,-75159.3,145,5.2677933e-09,5130,0.0,1789874560.0,0.2,3792868166.4,0.0,0.00032,-1.3842506855726242,-3.1728282920084894e-05
1054720,6.99,71,992,-70167.6,146,3.3469405e-09,5140,0.0,2073432832.0,0.2,3962139187.2,-1.1920928955078125e-07,0.00032,-1.384208157658577,-2.7545535704120994e-05
1056768,8.15,72,961,-82627.7,153,5.995389e-09,5150,0.0,1725428224.0,0.2,3595763891.2,0.0,0.00032,-1.3841792106628419,-3.282382676843554e-05
1058816,7.87,73,963,-77644.3,155,6.693881e-09,5160,0.0,2233340672.0,0.2,4753398400.0,0.0,0.00032,-1.3841689199209213,-3.2062921673059466e-05
1060864,7.66,74,966,-78887.8,156,6.664777e-09,5170,0.0,2092702336.0,0.2,4216478656.0,5.960464477539063e-08,0.00032,-1.3841488063335419,-3.347677993588149e-05
