time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
2729984,7.6,1,1584,-64363.7,1,,,,,,,,,,
2732032,8.11,2,925,-68266.9,4,3.0559022e-09,13330,0.0,1670222720.0,0.2,3552926489.6,0.0,0.00032,-1.373125496506691,-1.984700211323798e-05
2734080,7.0,3,717,-62019.5,8,2.8521754e-09,13340,0.0,1725816576.0,0.2,3039447590.4,5.960464477539063e-08,0.00032,-1.3730874836444855,-2.087066532112658e-05
2736128,6.48,4,450,-58112.7,18,2.73576e-09,13350,0.0,2120416512.0,0.2,4927026918.4,0.0,0.00032,-1.3727782428264619,-1.4359239139594138e-05
2738176,7.91,5,424,-67092.0,24,2.8521754e-09,13360,0.0,2006689792.0,0.2,3826783993.6,0.0,0.00032,-1.3729843854904176,-1.5682080993428825e-05
2740224,7.78,6,477,-65534.4,25,2.5029294e-09,13370,0.0,1659963008.0,0.2,3330126899.2,1.1920928955078125e-07,0.00032,-1.3728525698184968,-1.9716611132025718e-05
2742272,8.8,7,525,-72948.1,27,2.6193447e-09,13380,0.0,1591647488.0,0.2,3131373952.0,0.0,0.00032,-1.3730677992105484,-2.2347571211867033e-05
2744320,7.56,8,568,-67869.4,28,2.561137e-09,13390,0.0,1801224064.0,0.2,3885930572.8,0.0,0.00032,-1.372963860630989,-1.696135732345283e-05
2746368,7.38,9,607,-60458.9,30,2.73576e-09,13400,0.0,1600633216.0,0.2,3137666969.6,0.0,0.00032,-1.372997909784317,-2.339776838198304e-05
2748416,7.73,10,639,-71772.4,32,2.0372681e-09,13410,0.0,1452129024.0,0.2,3010128672.0,5.960464477539063e-08,0.00032,-1.3730254560708999,-1.6371738456655294e-05
2750464,7.89,11,671,-72552.0,33,0.0,13420,0.0,1729950208.0,0.2,4204114310.4,-1.1920928955078125e-07,0.00032,-1.3729600965976716,-1.1411670129746199e-05
2752512,7.54,12,699,-73717.1,35,1.4260877e-09,13430,0.0,1749658368.0,0.2,3941753452.8,-1.1920928955078125e-07,0.00032,-1.3727145314216613,-1.2864446034654975e-05
2754560,7.57,13,726,-65530.2,36,2.73576e-09,13440,0.0,1908836864.0,0.2,3672693017.6,1.1920928955078125e-07,0.00032,-1.3730504095554352,-1.5806133160367607e-05
2756608,8.33,14,750,-65923.5,38,2.415618e-09,13450,0.0,2048700160.0,0.2,3583602489.6,0.0,0.00032,-1.3727415770292282,-1.6598255024291574e-05
2758656,7.52,15,773,-56561.9,39,2.2118911e-09,13460,0.0,1923347968.0,0.2,3404019507.2,-1.1920928955078125e-07,0.00032,-1.3728859424591064,-1.7239578301087023e-05
2760704,7.31,16,794,-60072.7,41,3.8417056e-09,13470,0.0,1506483328.0,0.2,2767651577.6,0.0,0.00032,-1.3731948465108872,-1.8336408538743852e-05
2762752,7.34,17,813,-64749.4,42,4.656613e-09,13480,0.0,1434764800.0,0.2,2970530073.6,1.1920928955078125e-07,0.00032,-1.3729333341121674,-2.2899219766259192e-05
2764800,8.51,18,815,-67487.1,45,2.3283064e-09,13490,0.0,1828665984.0,0.2,3754575641.6,1.1920928955078125e-07,0.00032,-1.3728575259447098,-1.5341670950874688e-05
2766848,7.76,19,827,-60853.0,47,5.122274e-09,13500,0.0,1688694912.0,0.2,3191406899.2,-1.1920928955078125e-07,0.00032,-1.3728093385696412,-2.1586136426776648e-05
2768896,7.67,20,844,-65531.8,48,4.1909516e-09,13510,0.0,1283867008.0,0.2,2463872224.0,1.1920928955078125e-07,0.00032,-1.3730175197124481,-2.64171336311847e-05
2770944,7.55,21,859,-67089.2,50,4.7439244e-09,13520,0.0,1297908864.0,0.2,2616787334.4,0.0,0.00032,-1.3729026347398758,-2.7170602697879077e-05
2772992,8.06,22,874,-68655.8,51,2.8230716e-09,13530,0.0,1769694208.0,0.2,3402888339.2,0.0,0.00032,-1.3727264791727065,-2.3107710876502097e-05
2775040,8.12,23,887,-70215.0,53,2.5320332e-09,13540,0.0,1958962176.0,0.2,3738862361.6,0.0,0.00032,-1.3727564722299577,-1.788512454368174e-05
2777088,7.16,24,900,-64750.8,54,2.6193447e-09,13550,0.0,1683490688.0,0.2,3691472710.4,0.0,0.00032,-1.372581148147583,-2.163778117392212e-05
2779136,8.26,25,912,-66315.4,56,4.307367e-09,13560,0.0,1651392128.0,0.2,3607910867.2,-1.1920928955078125e-07,0.00032,-1.3726281642913818,-2.121696015819907e-05
2781184,8.02,26,923,-72551.4,57,3.6670826e-09,13570,0.0,1605729536.0,0.2,3150954643.2,0.0,0.00032,-1.3726760268211364,-2.178904542233795e-05
2783232,7.1,27,933,-60845.8,59,4.627509e-09,13580,0.0,1950034176.0,0.2,3455969382.4,0.0,0.00032,-1.3724252045154572,-2.2692978382110597e-05
2785280,6.95,28,941,-63189.6,60,3.929017e-09,13590,0.0,1269411456.0,0.2,2693393337.6,1.1920928955078125e-07,0.00032,-1.3726851850748063,-2.126980107277632e-05
2787328,7.81,29,950,-64360.5,62,2.590241e-09,13600,0.0,1721645056.0,0.2,3187975731.2,0.0,0.00032,-1.3725212842226029,-1.8451246432960033e-05
2789376,7.32,30,959,-58901.1,64,2.5029294e-09,13610,0.0,1914315776.0,0.2,3671950451.2,0.0,0.00032,-1.3724254548549653,-1.8722825916484e-05
2791424,8.43,31,930,-66315.4,68,4.6857167e-09,13620,0.0,1579662976.0,0.2,3061055104.0,0.0,0.00032,-1.372541183233261,-2.524885057937354e-05
2793472,8.73,32,939,-75284.1,69,2.415618e-09,13630,0.0,1474521216.0,0.2,3301345920.0,1.1920928955078125e-07,0.00032,-1.3724672615528106,-1.6936150495894252e-05
