time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
2066432,7.62,47,1122,-64301.2,85,4.0163286e-09,10080,0.0,1441314816.0,0.2,3084995187.2,0.0,0.00032,-1.379590591788292,-2.527986653149128e-05
2068480,7.93,48,1125,-71402.0,87,5.0931703e-09,10090,0.0,1395600000.0,0.2,2954274873.6,0.0,0.00032,-1.3795630276203155,-2.6386103127151727e-05
2070528,7.58,49,1129,-62725.0,88,6.373739e-09,10100,0.0,1856980224.0,0.2,3726790374.4,0.0,0.00032,-1.379384282231331,-2.756994217634201e-05
2072576,7.39,50,1132,-58780.3,90,5.355105e-09,10110,0.0,1635373696.0,0.2,3236215878.4,5.960464477539063e-08,0.00032,-1.3794956147670745,-2.485027362126857e-05
2074624,7.21,51,1103,-65086.0,94,4.598405e-09,10120,0.0,1295859200.0,0.2,2612105516.8,-1.1920928955078125e-07,0.00032,-1.3796579748392106,-2.7150681125931443e-05
2076672,7.47,52,1107,-64297.1,96,5.3842086e-09,10130,0.0,1562132224.0,0.2,3105026278.4,0.0,0.00032,-1.3795486837625504,-2.9763756901957095e-05
2078720,7.82,53,1109,-65882.1,97,5.180482e-09,10140,0.0,1480709376.0,0.2,2964253907.2,0.0,0.00032,-1.3795177340507507,-2.7442711871117354e-05
2080768,8.48,54,1112,-74166.5,99,4.8603397e-09,10150,0.0,1461827328.0,0.2,2776632940.8,-2.384185791015625e-07,0.00032,-1.379533663392067,-2.595148398540914e-05
2082816,7.41,55,1109,-64297.1,101,5.2095857e-09,10160,0.0,1457352064.0,0.2,2962512992.0,0.0,0.00032,-1.3794707655906677,-2.8238072991371156e-05
2084864,8.62,56,1101,-68254.6,104,5.2095857e-09,10170,0.0,1500978816.0,0.2,2899739833.6,1.1920928955078125e-07,0.00032,-1.3794218957424165,-2.8064142679795622e-05
2086912,7.43,57,1066,-66663.4,109,5.500624e-09,10180,0.0,1706710272.0,0.2,3213651545.6,-1.1920928955078125e-07,0.00032,-1.379405066370964,-2.4223793298006056e-05
2088960,6.82,58,1069,-66268.2,111,3.3760443e-09,10190,0.0,1727404160.0,0.2,3253309516.8,5.960464477539063e-08,0.00032,-1.3794045329093934,-2.7608126401901245e-05
2091008,7.55,59,1064,-64694.0,113,5.646143e-09,10200,0.0,1833583744.0,0.2,3461001651.2,-1.1920928955078125e-07,0.00032,-1.3793489038944244,-2.7584587223827838e-05
2093056,7.45,60,1068,-67458.8,115,5.005859e-09,10210,0.0,1413702912.0,0.2,2787388300.8,0.0,0.00032,-1.3793478041887284,-2.746388636296615e-05
2095104,8.26,61,1071,-66674.3,116,5.151378e-09,10220,0.0,1463343616.0,0.2,3103964339.2,0.0,0.00032,-1.3794008910655975,-2.568550407886505e-05
2097152,7.85,62,1069,-66677.3,118,5.122274e-09,10230,0.0,1510890752.0,0.2,3056707827.2,0.0,0.00032,-1.3793975830078125,-2.62921181274578e-05
2099200,7.57,63,1051,-64303.0,122,4.598405e-09,10240,0.0,1620064512.0,0.2,3280939635.2,0.0,0.00032,-1.3792416363954545,-2.5933439610525964e-05
2101248,7.76,64,1055,-66676.4,124,4.773028e-09,10250,0.0,1327931136.0,0.2,2609989548.8,0.0,0.00032,-1.3793145298957825,-2.50385666731745e-05
2103296,7.82,65,1058,-63910.8,125,5.646143e-09,10260,0.0,1653367936.0,0.2,3380069190.4,0.0,0.00032,-1.3792776733636856,-2.72474717348814e-05
2105344,8.44,66,1054,-69438.6,128,4.0163286e-09,10270,0.0,1452604672.0,0.2,2854808844.8,0.0,0.00032,-1.3792604058980942,-2.7203260106034578e-05
2107392,7.66,67,1057,-64693.5,129,3.6379788e-09,10280,0.0,1801288192.0,0.2,3483003616.0,0.0,0.00032,-1.3792586147785186,-2.758809132501483e-05
2109440,6.54,68,1059,-59565.8,131,3.1723175e-09,10290,0.0,1398387456.0,0.2,2947857971.2,1.1920928955078125e-07,0.00032,-1.3792904943227768,-2.847265568561852e-05
2111488,7.48,69,1062,-71794.3,132,5.4133125e-09,10300,0.0,1545616256.0,0.2,3153257875.2,-1.1920928955078125e-07,0.00032,-1.3792573869228364,-2.555405953899026e-05
2113536,7.57,70,1065,-59963.5,134,3.2305252e-09,10310,0.0,1622411904.0,0.2,3116493228.8,1.7881393432617188e-07,0.00032,-1.379162499308586,-2.984747407026589e-05
2115584,7.48,71,1054,-63903.6,137,5.7043508e-09,10320,0.0,1675900416.0,0.2,3270185414.4,0.0,0.00032,-1.379177662730217,-3.066495119128376e-05
2117632,7.21,72,1049,-63905.0,140,5.4133125e-09,10330,0.0,1591186432.0,0.2,3044873760.0,-1.1920928955078125e-07,0.00032,-1.379220762848854,-3.005201288033277e-05
2119680,7.36,73,1045,-61932.2,143,5.151378e-09,10340,0.0,1519002112.0,0.2,2935196857.6,0.0,0.00032,-1.379151427745819,-2.841884852387011e-05
2121728,7.3,74,1044,-63906.7,145,2.561137e-09,10350,0.0,1248840960.0,0.2,2480799667.2,0.0,0.00032,-1.3792153477668763,-2.6199372950941324e-05
