time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/policy_gradient_loss
2523136,6.97,48,686,-66035.1,143,1.5919795e-08,12310,0.0,1375958016.0,0.2,2745052505.6,-1.1920928955078125e-07,0.00032,-1.3708695232868195,-4.57102432847023e-05
2525184,6.89,49,693,-57286.3,144,1.4231773e-08,12320,0.0,1462674560.0,0.2,2827732768.0,0.0,0.00032,-1.3709410041570664,-4.07733052270487e-05
2527232,7.58,50,699,-62858.3,146,1.4406396e-08,12330,0.0,1282726400.0,0.2,2525676659.2,1.1920928955078125e-07,0.00032,-1.370871376991272,-3.868676722049713e-05
2529280,7.06,51,705,-56888.1,148,1.6618287e-08,12340,0.0,1281980416.0,0.2,2570590387.2,-1.1920928955078125e-07,0.00032,-1.3707324981689453,-4.759773728437722e-05
2531328,6.01,52,711,-59270.4,149,1.929584e-08,12350,0.0,1348653312.0,0.2,2857577401.6,1.1920928955078125e-07,0.00032,-1.3707587480545045,-4.6734586067032066e-05
2533376,6.48,53,718,-64439.9,151,1.405715e-08,12360,0.0,1385111552.0,0.2,2687837465.6,0.0,0.00032,-1.3708452314138413,-4.120447265449911e-05
2535424,6.81,54,724,-58474.0,152,2.2293534e-08,12370,0.0,1579583488.0,0.2,2966243328.0,0.0,0.00032,-1.370467096567154,-4.6844393364153805e-05
2537472,7.72,55,730,-60870.3,154,1.4173565e-08,12380,0.0,1476270080.0,0.2,2707814822.4,-1.1920928955078125e-07,0.00032,-1.3707874119281769,-3.7283357232809064e-05
2539520,7.21,56,736,-62855.0,155,1.4522811e-08,12390,0.0,1582222080.0,0.2,2957458643.2,0.0,0.00032,-1.3705983877182006,-4.035760066471994e-05
2541568,7.28,57,742,-56889.3,157,1.754961e-08,12400,0.0,1241166848.0,0.2,2369525542.4,0.0,0.00032,-1.370595034956932,-4.9180624773725865e-05
2543616,8.0,58,748,-64048.4,158,1.967419e-08,12410,0.0,1407321472.0,0.2,2607385638.4,0.0,0.00032,-1.370516699552536,-4.376479191705585e-05
2545664,6.42,59,753,-59671.7,160,2.2380846e-08,12420,0.0,1446971392.0,0.2,2951264742.4,1.1920928955078125e-07,0.00032,-1.3704227536916733,-4.574274644255638e-05
2547712,6.99,60,759,-54501.8,161,3.830064e-08,12430,0.0,1253807232.0,0.2,2673261913.6,0.0,0.00032,-1.37023768723011,-4.77582769235596e-05
2549760,7.63,61,764,-64447.6,163,1.4319085e-08,12440,0.0,1299145728.0,0.2,2459572998.4,-1.1920928955078125e-07,0.00032,-1.370415124297142,-4.3291039764881135e-05
2551808,8.11,62,766,-60874.4,165,1.36496965e-08,12450,0.0,1302107648.0,0.2,2581326310.4,0.0,0.00032,-1.3703843712806703,-3.645535907708109e-05
2553856,6.97,63,772,-60466.3,167,1.033186e-08,12460,0.0,1313128064.0,0.2,2682427545.6,1.1920928955078125e-07,0.00032,-1.3702485710382462,-3.7058704765513537e-05
2555904,7.77,64,777,-66836.1,168,1.603621e-08,12470,0.0,1431770624.0,0.2,3109330208.0,5.960464477539063e-08,0.00032,-1.3700826525688172,-4.46370686404407e-05
2557952,7.21,65,782,-65640.8,170,1.4319085e-08,12480,0.0,1405186944.0,0.2,2736832326.4,0.0,0.00032,-1.3700622290372848,-4.062423540744931e-05
2560000,6.77,66,786,-52512.9,171,1.5337719e-08,12490,0.0,1492446720.0,0.2,2896369561.6,-1.1920928955078125e-07,0.00032,-1.3700573801994325,-4.062931693624705e-05
2562048,7.22,67,791,-59672.3,173,1.3213139e-08,12500,0.0,1208921600.0,0.2,2313504675.2,0.0,0.00032,-1.3701352506875992,-3.667782875709236e-05
2564096,7.09,68,796,-61265.6,174,1.8830178e-08,12510,0.0,1606802816.0,0.2,3026622662.4,1.7881393432617188e-07,0.00032,-1.3700153231620789,-4.209843464195728e-05
2566144,7.25,69,801,-60070.5,176,1.5512342e-08,12520,0.0,1380375424.0,0.2,2716772812.8,0.0,0.00032,-1.369917243719101,-4.1498549398966135e-05
2568192,6.59,70,805,-64841.5,177,2.2351742e-08,12530,0.0,1336089088.0,0.2,2580535206.4,5.960464477539063e-08,0.00032,-1.369949495792389,-4.458960611373186e-05
2570240,8.67,71,810,-70418.4,179,2.5873305e-08,12540,0.0,1334754816.0,0.2,2747355091.2,0.0,0.00032,-1.369754621386528,-4.8677439917810264e-05
2572288,8.37,72,814,-68031.8,181,2.0401785e-08,12550,0.0,1430898944.0,0.2,2932171840.0,0.0,0.00032,-1.369840580224991,-4.285119939595461e-05
2574336,6.92,73,818,-55696.2,182,1.6356353e-08,12560,0.0,1499391488.0,0.2,2915734054.4,0.0,0.00032,-1.3696980088949204,-4.417492891661823e-05
2576384,7.23,74,823,-58880.7,184,1.3242243e-08,12570,0.0,1222879488.0,0.2,2393927852.8,-1.1920928955078125e-07,0.00032,-1.3697382628917694,-3.6920234560966494e-05
